_id,PK,CCR,GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
728,1079026,16211908,M,W,26,2016-11-10T12:32:00,"OHIO RIVER BL & BRIGHTON HEIGHTS BL PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Brighton Heights,1,2701,1,1,-80.0431032077861,40.4788464682283
31,1078221,16172883,F,B,40,2016-09-12T23:23:00,"200 Block HAZELWOOD AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Hazelwood,4,1515,5,3,-79.9415344694782,40.4118028092007
154,1077945,16160858,F,W,19,2016-08-27T00:48:00,"BAYARD ST & N BELLEFIELD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",North Oakland,4,403,8,3,-79.9527239720775,40.448358481258
288,1078335,16177393,F,W,59,2016-09-19T13:23:00,"CORAL ST & S ATLANTIC AV PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Bloomfield,5,806,7,2,-79.9387336053852,40.4636755596826
280,1078327,16179199,F,W,27,2016-09-22T02:12:00,"BERND ST & BAUSMAN ST PITTSBURGH, PA ","601.11(a) Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",Beltzhoover,3,1809,4,4,-79.9981247052002,40.4153051690072
282,1078329,16178855,M,W,23,2016-09-21T16:00:00,"E CARSON ST & S 18TH ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
283,1078330,16177771,M,W,70,2016-09-19T22:40:00,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9805619635861,40.4287585875314
287,1078334,16177393,F,W,58,2016-09-19T13:23:00,"CORAL ST & S ATLANTIC AV PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Bloomfield,5,806,7,2,-79.9387336053852,40.4636755596826
696,1078989,16187059,M,W,69,2016-10-03T17:39:00,"BROWNS HILL RD & IMOGENE RD PITTSBURGH, PA ",5505 Public Drunkenness,Squirrel Hill South,4,1414,5,3,-79.9249084462874,40.4154485826844
84,1077986,16160083,M,O,23,2016-08-28T00:58:00,"N DITHRIDGE ST & BAYARD ST PITTSBURGH, PA ",601.08 (a) Open Container Law,North Oakland,4,404,8,3,-79.9518459718136,40.4489882177594
531,1078694,16185974,M,W,22,2016-10-02T00:43:00,"200 Block ATWOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
548,1078743,16189182,M,B,57,2016-10-06T18:13:00,"E CARSON ST & S 21ST ST PITTSBURGH, PA ",601.08 (a) Open Container Law,South Side Flats,3,1609,3,4,-79.976265132805,40.4285057800461
85,1077987,16160089,M,W,20,2016-08-26T01:14:00,"S 13TH ST & BINGHAM ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9853563763084,40.4294416387753
549,1078744,16189213,M,B,59,2016-10-06T16:35:00,"OHIO RIVER BLVD RAMP & WEST END BRDG PITTSBURGH, PA ","419.01 Obstruction of Street, Sidewalk, or Public Way",Chateau,1,2108,,,0.0,0.0
550,1078745,16189216,M,B,31,2016-10-06T19:00:00,"5500 Block COVODE ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Squirrel Hill South,4,1413,5,3,-79.9302822351237,40.4313006204273
555,1078750,16190177,M,W,23,2016-10-08T01:40:00,"1400 Block E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9840309787249,40.4286485876937
293,1078340,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
294,1078341,16176412,F,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
384,1078261,16169138,F,W,25,2016-09-07T23:23:00,"4200 Block MILGATE ST PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Bloomfield,5,903,7,2,-79.9542115619671,40.4649746166912
556,1078751,16190247,M,B,22,2016-10-08T04:08:00,"SARAH ST & S 14TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9840686510277,40.4276377924268
557,1078752,16190368,F,B,25,2016-10-08T10:30:00,"5TH AV & WASHINGTON PL PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Bluff,2,103,6,6,-79.9908469189928,40.438801706741
33,1078223,16174383,M,W,24,2016-09-11T02:45:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
34,1078321,16163670,M,W,29,2016-09-17T01:49:00,"1300 Block E CARSON ST PITTSBURGH, PA ",601.12 Interference with Official Duties,South Side Flats,3,1702,3,4,-79.9851751116479,40.428606966018
180,1078186,16169919,M,W,43,2016-09-04T17:58:00,"4600 Block CARROLL ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Bloomfield,5,903,7,2,-79.9496425305496,40.4651466124436
182,1078188,16169939,M,W,22,2016-09-09T01:50:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
284,1078331,16177573,F,W,53,2016-09-19T17:49:00,"500 Block SMITHFIELD ST PITTSBURGH, PA ",5505 Public Drunkenness,Golden Triangle/Civic Arena,2,201,6,6,-79.9981161554363,40.4403320760988
558,1078753,16190878,M,B,24,2016-10-09T03:14:00,"1700 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9818690076802,40.4285852039836
292,1078339,16176412,M,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
601,1078847,16203716,M,B,21,2016-10-29T01:05:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
604,1078850,16203725,F,B,26,2016-10-29T12:54:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
36,1078323,16171890,M,B,52,2016-09-11T14:24:00,"1900 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9789649915031,40.4284658082227
92,1077994,16161549,M,W,22,2016-08-28T00:03:00,"300 Block REAR S BOUQUET ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",Central Oakland,4,405,,,0.0,0.0
93,1077995,16161549,M,W,21,2016-08-28T00:03:00,"300 Block REAR S BOUQUET ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",Central Oakland,4,405,,,0.0,0.0
94,1077996,16161549,M,W,21,2016-08-28T00:03:00,"300 Block REAR S BOUQUET ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",Central Oakland,4,405,,,0.0,0.0
509,1078644,16193377,M,B,26,2016-10-13T01:55:00,"2200 Block BEDFORD ST PITTSBURGH, PA ",3503 Criminal Trespass,Bedford Dwellings,2,509,6,3,-79.9780977507415,40.4481215499966
510,1078645,16195499,M,W,27,2016-10-16T08:45:00,"2800 Block SMALLMAN PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Strip District,2,203,7,6,-79.9763548764379,40.4575416295902
559,1078754,16190878,M,B,24,2016-10-09T03:14:00,"1700 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9818690076802,40.4285852039836
560,1078755,16190880,M,W,21,2016-10-09T03:15:00,"SENNOTT ST & ATWOOD ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
561,1078756,16191228,M,W,31,2016-10-09T17:10:00,"200 Block NORTH SHORE DR PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,North Shore,1,2205,1,6,-80.0095547689009,40.4462842950179
538,1078701,16186578,M,W,27,2016-10-03T02:25:00,"3100 Block LIBERTY AV PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Polish Hill,2,605,7,6,-79.9707033995842,40.4587788592908
732,1079030,16210296,F,B,42,2016-11-07T18:24:00,"600 Block HILLSBORO ST PITTSBURGH, PA ",5505 Public Drunkenness,Sheraden,6,2018,2,5,-80.0527885905087,40.4538283876589
295,1078342,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
477,1078548,16088881,M,W,25,2016-05-15T02:22:00,"1500 Block E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
296,1078343,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
298,1078345,16176412,M,H,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
297,1078344,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
539,1078702,16186578,M,W,29,2016-10-03T00:25:00,"3100 Block LIBERTY AV PITTSBURGH, PA ",5505 Public Drunkenness,Polish Hill,2,605,7,6,-79.9707033995842,40.4587788592908
371,1078248,16171543,M,W,24,2016-09-11T01:17:00,"1600 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9826465263892,40.4287467462249
95,1077997,16161549,M,W,23,2016-08-28T00:03:00,"300 Block REAR S BOUQUET ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",Central Oakland,4,405,,,0.0,0.0
96,1077998,16161642,M,W,30,2016-08-28T02:25:00,"1300 Block MILAN AV PITTSBURGH, PA ",5505 Public Drunkenness,Brookline,6,3206,4,4,-80.0100274038387,40.3937648462769
97,1077999,16162036,M,W,68,2016-08-28T19:34:00,"BROADWAY AV & BELASCO AV PITTSBURGH, PA ",5505 Public Drunkenness,Beechview,6,1916,4,5,-80.0269792738743,40.4071159399598
562,1078757,16191344,M,W,23,2016-10-09T02:20:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
376,1078253,16170995,M,W,25,2016-09-10T11:25:00,"500 Block MARTINDALE ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Allegheny West,1,2201,1,1,-80.0082292285478,40.4493871888808
566,1078761,16192501,M,B,23,2016-10-11T17:37:00,"1100 Block BROWNSVILLE RD PITTSBURGH, PA ",2709(a)(2) Harassment by Following Person in Public Place(s),Carrick,3,2902,4,4,-79.990899233621,40.4049393618559
567,1078762,16192598,M,W,29,2016-10-11T20:30:00,"1100 Block SHADYCREST DR PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Beechview,6,1916,4,5,-80.0252747514085,40.4230808357023
572,1078767,16194687,M,W,23,2016-10-15T01:15:00,"1400 Block E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9840309787249,40.4286485876937
573,1078768,16194735,M,B,28,2016-10-15T02:22:00,"E CARSON ST & S 15TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
52,1077846,16149855,F,B,30,2016-08-10T11:00:00,"300 Block CLOVER ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Arlington,3,1603,3,4,-79.9720239486512,40.414737509383
103,1078005,16163673,M,W,27,2016-08-31T01:49:00,"1200 Block E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
106,1078008,16164250,M,W,14,2016-08-31T20:00:00,"4200 Block GLADSTONE ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Greenfield,4,1516,5,3,-79.9452329440856,40.4224847592674
108,1078101,16160079,M,W,21,2016-08-26T00:55:00,"1400 Block E CARSON ST PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,South Side Flats,3,1702,3,4,-79.9840309787249,40.4286485876937
575,1078770,16195005,M,W,66,2016-10-15T13:34:00,"2600 Block BROWNSVILLE RD PITTSBURGH, PA ","601.16(b)(2) Any Person who urinates or defecates in, on, or about any public place w/o immediately cleaning and disposing of the material",Carrick,3,2904,4,4,-79.9788010618009,40.385442305757
576,1078771,16195213,M,W,41,2016-10-15T20:30:00,"S 14TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9841457396827,40.4287991788365
577,1078772,16195222,F,B,21,2016-10-15T21:00:00,"1800 Block CENTRE AV PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Crawford-Roberts,2,305,6,3,-79.9828927446216,40.4419194419656
578,1078773,16195222,F,B,21,2016-10-15T21:00:00,"1800 Block CENTRE AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Crawford-Roberts,2,305,6,3,-79.9828927446216,40.4419194419656
579,1078774,16195348,M,W,23,2016-10-16T01:15:00,"200 Block ATWOOD ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
581,1078776,16187635,F,B,28,2016-10-04T14:00:00,"700 Block EXCELSIOR ST PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Allentown,3,1803,3,4,-79.9957753542667,40.4227039980696
582,1078777,16187635,F,B,28,2016-10-04T14:00:00,"700 Block EXCELSIOR ST PITTSBURGH, PA ",633.05 Rabies Vaccination,Allentown,3,1803,3,4,-79.9957753542667,40.4227039980696
118,1078111,16165905,M,H,26,2016-09-03T02:42:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
119,1078112,16165925,M,B,30,2016-09-03T03:58:00,"2300 Block PARK HILL DR PITTSBURGH, PA ","601.04(e)(1) Amplified Noise from a vehicle operated on a public street, alley, etc, at a distance of (75) feet",East Hills,5,1306,9,2,-79.8740783783315,40.4547503768469
120,1078113,16165925,M,B,30,2016-09-03T03:58:00,"2300 Block PARK HILL DR PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,East Hills,5,1306,9,2,-79.8740783783315,40.4547503768469
241,1077876,16156931,M,W,24,2016-08-22T16:35:00,"400 Block EDGEMONT ST PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Mount Washington,3,1807,3,4,-80.0005902622931,40.4222486262334
299,1078346,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
300,1078347,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
389,1078281,16157927,M,W,22,2016-08-23T01:55:00,"3700 Block FORBES AV PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Central Oakland,4,405,3,3,-79.9573683368055,40.4410242497158
390,1078282,16157927,F,O,21,2016-08-23T01:55:00,"3700 Block FORBES AV PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Central Oakland,4,405,3,3,-79.9573683368055,40.4410242497158
583,1078778,16188019,F,W,32,2016-10-04T23:34:00,"2000 Block WOODWARD AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Brookline,6,1917,4,4,-80.0175979724551,40.4034562701531
586,1078782,16188549,M,W,41,2016-10-05T20:03:00,"100 Block 45TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Central Lawrenceville,2,901,7,2,-79.9620158459553,40.4740178316623
587,1078783,16188549,M,W,29,2016-10-05T20:03:00,"100 Block 45TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Central Lawrenceville,2,901,7,2,-79.9620158459553,40.4740178316623
123,1078116,16166361,F,B,24,2016-09-03T16:00:00,"HAMILTON AV & N LANG AV PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Homewood South,5,1303,9,2,-79.8996424943813,40.4551069968641
124,1078117,16166520,M,W,26,2016-09-04T01:00:00,"1300 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9851751116479,40.428606966018
128,1078121,16166630,M,B,20,2016-09-04T05:05:00,"70 Block 22ND ST PITTSBURGH, PA ",473.07 (a) Hours of Parks 0600-2300 hrs.,South Side Flats,2,1609,3,4,-79.9747482424711,40.4290064646268
588,1078801,16188608,F,B,51,2016-10-05T14:00:00,"200 Block CHARLES ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Knoxville,3,3001,3,4,-79.990742385942,40.41645510903
589,1078802,16188856,M,B,62,2016-10-03T11:15:00,"2300 Block ARLINGTON AV PITTSBURGH, PA ",5511(c)(1) CRUELTY TO ANIMALS,South Side Slopes,3,1608,3,4,-79.9744390095407,40.4170873534456
393,1078285,16172334,F,W,28,2016-09-10T10:40:00,"1200 Block WESTERN AVE PITTSBURGH, PA ",601.16 Public Urination And Defecation,Chateau,1,2108,6,1,-80.0219651402612,40.451209746298
394,1078286,16175737,F,W,18,2016-09-17T00:15:00,"3700 Block FORBES AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9573683368055,40.4410242497158
590,1078821,16038090,F,,25,2016-03-01T18:40:00,"2700 Block BERGMAN ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Sheraden,6,2018,2,5,-80.0513322439867,40.4529588651828
591,1078822,16038742,M,B,67,2016-03-03T00:26:00,"1300 Block E CARSON ST PITTSBURGH, PA ",602.04(b)(1)(b) Panhandling-Hindrance to traffic: Intentionally and Unreasonable causes a pedestrian or vehicle operator to take evasive Action,South Side Flats,3,1702,3,4,-79.9851751116479,40.428606966018
144,1078137,16167737,F,W,24,2016-09-06T01:20:00,"E CARSON ST & S 22ND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1609,3,4,-79.9746388382785,40.428412853685
73,1077867,16148603,M,W,56,2016-08-09T18:00:00,"3200 Block BRIGHTON RD PITTSBURGH, PA ",5505 Public Drunkenness,Marshall-Shadeland,1,2715,1,1,-80.0307637118205,40.4756397749082
135,1078128,16167118,M,W,21,2016-09-04T23:36:00,"200 Block N DITHRIDGE ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",North Oakland,4,507,8,3,-79.9516920828544,40.4493113199749
136,1078129,16167118,M,W,19,2016-09-04T23:36:00,"200 Block N DITHRIDGE ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",North Oakland,4,507,8,3,-79.9516920828544,40.4493113199749
138,1078131,16167145,M,B,23,2016-09-05T00:36:00,"20 Block EDITH PL PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",South Oakland,4,409,3,3,-79.9540633583814,40.4331018494879
143,1078136,16167688,F,W,29,2016-09-06T01:20:00,"E CARSON ST & S 22ND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1609,3,4,-79.9746388382785,40.428412853685
595,1078841,16195354,M,W,24,2016-10-16T01:31:00,"S 15TH ST & ROLAND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834351929321,40.4285554906908
599,1078845,16199155,F,B,16,2016-10-21T21:15:00,"400 Block CINEMA ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Side Flats,3,1609,3,4,-79.9648564062109,40.4281993334122
600,1078846,16203716,M,W,26,2016-10-29T01:05:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
306,1078353,16176412,F,O,20,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
86,1077988,16160160,M,W,21,2016-08-26T04:04:00,"5200 Block FORBES AV PITTSBURGH, PA ",5505 Public Drunkenness,Squirrel Hill North,4,1401,8,3,-79.9376374920135,40.4423094240669
308,1078355,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
148,1078141,16169792,M,W,33,2016-09-08T20:04:00,"1800 Block MERRIMAN ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9803119732441,40.4309541940369
149,1077868,16149121,M,B,60,2016-08-10T16:20:00,"W GENERAL ROBINSON ST & MAZEROSKI WY PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",North Shore,1,2205,1,6,-80.0076477944126,40.4476892126286
150,1077941,16160848,M,A,18,2016-08-27T00:28:00,"BATES ST & SEMPLE ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Oakland,4,405,3,3,-79.9549689512642,40.4371002388338
151,1077942,16160848,M,W,24,2016-08-27T00:28:00,"BATES ST & SEMPLE ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Oakland,4,405,3,3,-79.9549689512642,40.4371002388338
195,1078301,16176504,M,W,24,2016-09-18T01:42:00,"S 27TH ST & JANE ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1609,3,4,-79.9678908725025,40.4253800335271
311,1078358,16176412,F,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
313,1078360,16176412,F,O,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
314,1078361,16176412,F,W,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
156,1077947,16160871,M,O,22,2016-08-27T01:03:00,"300 Block N DITHRIDGE ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",North Oakland,4,507,6,3,-79.9538455053787,40.451701445331
158,1077949,16160871,M,O,20,2016-08-27T01:03:00,"300 Block N DITHRIDGE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",North Oakland,4,507,6,3,-79.9538455053787,40.451701445331
323,1078370,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
324,1078371,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
152,1077943,16160855,M,B,24,2016-08-27T00:45:00,"E CARSON ST & S 15TH ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
289,1078336,16177020,F,W,50,2016-09-18T21:20:00,"300 Block VIRGINIA AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Mount Washington,3,1903,2,5,-80.0107873405379,40.4314418828549
290,1078337,16176537,M,O,26,2016-09-18T02:25:00,"19TH ST & SMALLMAN ST PITTSBURGH, PA ",5505 Public Drunkenness,Strip District,2,203,7,6,-79.9853012287875,40.4513129153964
315,1078362,16176412,F,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
321,1078368,16176412,M,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
