account_key,assigned_rating,completion_date,creation_date,lesson_key,processing_state,days_to_completion
523,PASSED,2015-04-13,2015-04-06,3176718735,EVALUATED,604800000000000
523,INCOMPLETE,2015-08-17,2015-08-17,4576183932,EVALUATED,0
523,INCOMPLETE,2015-08-10,2015-08-10,3168208620,EVALUATED,0
501,INCOMPLETE,2015-07-22,2015-07-21,4582204201,EVALUATED,86400000000000
501,INCOMPLETE,2015-07-28,2015-07-28,3176718735,EVALUATED,0
501,PASSED,2015-07-28,2015-07-28,3176718735,EVALUATED,0
501,INCOMPLETE,2015-07-21,2015-07-21,4582204201,EVALUATED,0
501,PASSED,2015-07-15,2015-07-15,4576183932,EVALUATED,0
501,PASSED,2015-07-22,2015-07-22,4582204201,EVALUATED,0
501,INCOMPLETE,2015-08-20,2015-08-20,3168208620,EVALUATED,0
501,PASSED,2015-08-21,2015-08-21,3168208620,EVALUATED,0
501,INCOMPLETE,2015-07-24,2015-07-24,3176718735,EVALUATED,0
68,PASSED,2015-08-24,2015-08-24,3168208620,EVALUATED,0
68,PASSED,2015-07-21,2015-07-21,4582204201,EVALUATED,0
68,PASSED,2015-07-21,2015-07-20,4576183932,EVALUATED,86400000000000
68,PASSED,2015-07-27,2015-07-27,3176718735,EVALUATED,0
517,PASSED,2015-08-06,2015-08-06,4576183932,EVALUATED,0
517,INCOMPLETE,2015-08-08,2015-08-08,4582204201,EVALUATED,0
517,PASSED,2015-06-16,2015-06-16,3168208620,EVALUATED,0
517,PASSED,2015-06-02,2015-06-02,3176718735,EVALUATED,0
517,INCOMPLETE,2015-04-01,2015-03-20,3176718735,EVALUATED,1036800000000000
544,PASSED,2015-05-01,2015-04-30,3184238632,EVALUATED,86400000000000
544,INCOMPLETE,2015-04-27,2015-04-25,3184238632,EVALUATED,172800000000000
544,PASSED,2015-01-17,2015-01-04,3168208620,EVALUATED,1123200000000000
544,INCOMPLETE,2014-12-25,2014-12-12,3176718735,EVALUATED,1123200000000000
544,INCOMPLETE,2015-04-06,2015-04-05,3174288624,EVALUATED,86400000000000
544,PASSED,2015-03-24,2015-03-10,3165188753,EVALUATED,1209600000000000
544,PASSED,2015-01-14,2015-01-01,3176718735,EVALUATED,1123200000000000
544,INCOMPLETE,2015-02-04,2015-01-25,3165188753,EVALUATED,864000000000000
544,PASSED,2015-04-13,2015-04-08,3174288624,EVALUATED,432000000000000
250,INCOMPLETE,2015-07-05,2015-07-05,3165188753,EVALUATED,0
250,PASSED,2015-05-03,2015-05-03,3176718735,EVALUATED,0
250,INCOMPLETE,2015-03-22,2015-03-07,3176718735,EVALUATED,1296000000000000
250,PASSED,2015-07-10,2015-07-10,3165188753,EVALUATED,0
250,INCOMPLETE,2015-06-25,2015-06-22,3165188753,EVALUATED,259200000000000
250,PASSED,2015-05-08,2015-05-02,3168208620,EVALUATED,518400000000000
250,INCOMPLETE,2015-06-21,2015-06-21,3165188753,EVALUATED,0
314,PASSED,2015-06-30,2015-06-29,3165188753,EVALUATED,86400000000000
314,PASSED,2015-06-22,2015-06-22,3168208620,EVALUATED,0
314,INCOMPLETE,2015-06-29,2015-06-29,3165188753,EVALUATED,0
314,INCOMPLETE,2015-05-31,2015-05-31,3176718735,EVALUATED,0
314,INCOMPLETE,2015-08-01,2015-07-29,3174288624,EVALUATED,259200000000000
314,PASSED,2015-06-01,2015-06-01,3176718735,EVALUATED,0
314,PASSED,2015-08-19,2015-08-18,3174288624,EVALUATED,86400000000000
318,PASSED,2015-08-26,2015-08-26,4582204201,EVALUATED,0
318,INCOMPLETE,2015-07-08,2015-07-08,3176718735,EVALUATED,0
318,INCOMPLETE,2015-08-26,2015-08-26,4582204201,EVALUATED,0
318,INCOMPLETE,2015-08-27,2015-08-27,3168208620,EVALUATED,0
318,INCOMPLETE,2015-08-26,2015-08-26,4582204201,EVALUATED,0
318,INCOMPLETE,2015-08-26,2015-08-26,3168208620,EVALUATED,0
318,INCOMPLETE,2015-07-12,2015-07-11,3176718735,EVALUATED,86400000000000
318,PASSED,2015-07-17,2015-07-12,3176718735,EVALUATED,432000000000000
415,INCOMPLETE,2015-04-11,2015-03-30,3168208620,EVALUATED,1036800000000000
415,PASSED,2015-02-09,2015-01-26,3176718735,EVALUATED,1209600000000000
415,INCOMPLETE,2015-05-29,2015-05-24,3165188753,EVALUATED,432000000000000
415,INCOMPLETE,2015-01-20,2015-01-07,3176718735,EVALUATED,1123200000000000
645,PASSED,2015-04-02,2015-03-22,3168208620,EVALUATED,950400000000000
645,PASSED,2015-03-25,2015-03-13,3174288624,EVALUATED,1036800000000000
645,INCOMPLETE,2015-03-12,2015-02-27,3165188753,EVALUATED,1123200000000000
645,PASSED,2015-02-16,2015-02-13,3176718735,EVALUATED,259200000000000
645,PASSED,2015-04-10,2015-03-28,3165188753,EVALUATED,1123200000000000
645,PASSED,2015-04-13,2015-04-13,3184238632,EVALUATED,0
427,PASSED,2015-04-13,2015-04-05,3176718735,EVALUATED,691200000000000
427,INCOMPLETE,2015-04-05,2015-04-04,3176718735,EVALUATED,86400000000000
427,INCOMPLETE,2015-03-26,2015-03-23,3168208620,EVALUATED,259200000000000
427,PASSED,2015-05-26,2015-05-23,3174288624,EVALUATED,259200000000000
427,INCOMPLETE,2015-05-22,2015-05-22,3174288624,EVALUATED,0
427,UNGRADED,2015-03-23,2015-03-13,3168208620,EVALUATED,864000000000000
427,INCOMPLETE,2015-05-22,2015-05-22,3165188753,EVALUATED,0
427,INCOMPLETE,2015-05-21,2015-05-15,3165188753,EVALUATED,518400000000000
427,PASSED,2015-04-13,2015-04-06,3168208620,EVALUATED,604800000000000
427,INCOMPLETE,2015-04-06,2015-04-05,3168208620,EVALUATED,86400000000000
427,INCOMPLETE,2015-03-30,2015-03-22,3165188753,EVALUATED,691200000000000
427,INCOMPLETE,2015-03-02,2015-02-21,3176718735,EVALUATED,777600000000000
427,PASSED,2015-05-24,2015-05-23,3184238632,EVALUATED,86400000000000
427,INCOMPLETE,2015-05-21,2015-05-16,3165188753,EVALUATED,432000000000000
427,INCOMPLETE,2015-04-07,2015-03-29,3174288624,EVALUATED,777600000000000
427,PASSED,2015-05-24,2015-05-22,3165188753,EVALUATED,172800000000000
427,INCOMPLETE,2015-05-21,2015-05-16,3184238632,EVALUATED,432000000000000
311,PASSED,2015-01-14,2015-01-03,3176718735,EVALUATED,950400000000000
311,INCOMPLETE,2015-08-10,2015-08-07,3174288624,EVALUATED,259200000000000
311,INCOMPLETE,2015-07-26,2015-07-26,3174288624,EVALUATED,0
311,PASSED,2015-05-21,2015-05-21,3165188753,EVALUATED,0
311,INCOMPLETE,2015-05-21,2015-05-16,3165188753,EVALUATED,432000000000000
311,INCOMPLETE,2015-05-03,2015-04-30,3165188753,EVALUATED,259200000000000
311,DISTINCTION,2015-03-21,2015-03-07,3168208620,EVALUATED,1209600000000000
311,INCOMPLETE,2015-08-07,2015-08-06,3174288624,EVALUATED,86400000000000
311,INCOMPLETE,2015-08-02,2015-08-01,3174288624,EVALUATED,86400000000000
1298,INCOMPLETE,2015-08-12,2015-08-12,4576183932,EVALUATED,0
1298,INCOMPLETE,2015-08-12,2015-08-12,4576183932,EVALUATED,0
399,PASSED,2015-07-19,2015-07-19,3176718735,EVALUATED,0
399,INCOMPLETE,2015-07-05,2015-07-05,3176718735,EVALUATED,0
791,INCOMPLETE,2015-08-23,2015-08-22,3165188753,EVALUATED,86400000000000
791,INCOMPLETE,2015-03-19,2015-03-04,3176718735,EVALUATED,1296000000000000
791,PASSED,2015-05-01,2015-05-01,3168208620,EVALUATED,0
391,PASSED,2015-06-30,2015-06-30,3168208620,EVALUATED,0
391,PASSED,2015-04-30,2015-04-29,3176718735,EVALUATED,86400000000000
391,INCOMPLETE,2015-04-29,2015-04-27,3176718735,EVALUATED,172800000000000
391,INCOMPLETE,2015-04-11,2015-04-11,3176718735,EVALUATED,0
391,INCOMPLETE,2015-06-29,2015-06-29,3168208620,EVALUATED,0
391,INCOMPLETE,2015-04-06,2015-04-05,3176718735,EVALUATED,86400000000000
515,PASSED,2015-08-02,2015-07-31,3165188753,EVALUATED,172800000000000
515,INCOMPLETE,2015-05-04,2015-05-04,3168208620,EVALUATED,0
515,INCOMPLETE,2015-03-16,2015-03-09,3176718735,EVALUATED,604800000000000
515,PASSED,2015-05-05,2015-05-05,3168208620,EVALUATED,0
515,INCOMPLETE,2015-07-28,2015-07-28,3165188753,EVALUATED,0
515,PASSED,2015-04-01,2015-03-22,3176718735,EVALUATED,864000000000000
460,PASSED,2015-08-02,2015-08-01,3165188753,EVALUATED,86400000000000
460,INCOMPLETE,2015-05-25,2015-05-25,3168208620,EVALUATED,0
460,INCOMPLETE,2015-04-28,2015-04-24,3176718735,EVALUATED,345600000000000
460,INCOMPLETE,2015-06-29,2015-06-28,3165188753,EVALUATED,86400000000000
460,INCOMPLETE,2015-05-24,2015-05-24,3168208620,EVALUATED,0
460,PASSED,2015-05-21,2015-05-10,3176718735,EVALUATED,950400000000000
460,INCOMPLETE,2015-05-03,2015-05-03,3176718735,EVALUATED,0
460,INCOMPLETE,2015-03-31,2015-03-22,3176718735,EVALUATED,777600000000000
460,INCOMPLETE,2015-07-27,2015-07-26,3165188753,EVALUATED,86400000000000
460,PASSED,2015-05-31,2015-05-31,3168208620,EVALUATED,0
460,INCOMPLETE,2015-03-09,2015-03-01,3176718735,EVALUATED,691200000000000
103,PASSED,2015-08-04,2015-08-04,3174288624,EVALUATED,0
103,PASSED,2015-05-02,2015-05-01,3168208620,EVALUATED,86400000000000
103,INCOMPLETE,2015-04-27,2015-04-24,3168208620,EVALUATED,259200000000000
103,INCOMPLETE,2015-02-13,2015-01-30,3176718735,EVALUATED,1209600000000000
103,INCOMPLETE,2015-06-04,2015-06-04,3165188753,EVALUATED,0
103,PASSED,2015-02-24,2015-02-18,3176718735,EVALUATED,518400000000000
103,INCOMPLETE,2015-06-03,2015-05-28,3165188753,EVALUATED,518400000000000
103,INCOMPLETE,2015-08-02,2015-07-31,3174288624,EVALUATED,172800000000000
103,PASSED,2015-07-01,2015-06-26,3165188753,EVALUATED,432000000000000
103,INCOMPLETE,2015-06-13,2015-06-13,3165188753,EVALUATED,0
51,PASSED,2014-12-23,2014-12-17,3176718735,EVALUATED,518400000000000
379,PASSED,2015-07-01,2015-07-01,3174288624,EVALUATED,0
379,PASSED,2015-06-09,2015-06-09,3165188753,EVALUATED,0
379,INCOMPLETE,2015-06-05,2015-06-04,3165188753,EVALUATED,86400000000000
379,INCOMPLETE,2015-04-19,2015-04-19,3176718735,EVALUATED,0
379,INCOMPLETE,2015-06-26,2015-06-26,3174288624,EVALUATED,0
379,INCOMPLETE,2015-05-30,2015-05-25,3165188753,EVALUATED,432000000000000
379,PASSED,2015-05-21,2015-05-13,3168208620,EVALUATED,691200000000000
379,INCOMPLETE,2015-07-01,2015-06-30,3174288624,EVALUATED,86400000000000
379,PASSED,2015-04-20,2015-04-20,3176718735,EVALUATED,0
379,INCOMPLETE,2015-05-21,2015-05-12,3168208620,EVALUATED,777600000000000
379,INCOMPLETE,2015-04-19,2015-04-19,3176718735,EVALUATED,0
12,INCOMPLETE,2015-05-04,2015-05-01,3165188753,EVALUATED,259200000000000
12,PASSED,2015-06-22,2015-06-22,3165188753,EVALUATED,0
12,PASSED,2015-02-24,2015-02-13,3176718735,EVALUATED,950400000000000
12,PASSED,2015-07-31,2015-07-31,3184238632,EVALUATED,0
12,PASSED,2015-04-01,2015-03-30,3168208620,EVALUATED,172800000000000
12,INCOMPLETE,2015-06-29,2015-06-23,3174288624,EVALUATED,518400000000000
12,INCOMPLETE,2015-06-03,2015-05-28,3165188753,EVALUATED,518400000000000
12,INCOMPLETE,2015-07-28,2015-07-28,3184238632,EVALUATED,0
12,PASSED,2015-06-30,2015-06-30,3174288624,EVALUATED,0
12,INCOMPLETE,2015-03-19,2015-03-06,3168208620,EVALUATED,1123200000000000
12,INCOMPLETE,2015-02-12,2015-01-30,3176718735,EVALUATED,1123200000000000
12,INCOMPLETE,2015-01-26,2015-01-12,3176718735,EVALUATED,1209600000000000
394,PASSED,2014-12-09,2014-12-05,3176718735,EVALUATED,345600000000000
394,INCOMPLETE,2015-04-08,2015-04-07,3184238632,EVALUATED,86400000000000
394,INCOMPLETE,2015-02-09,2015-01-27,3165188753,EVALUATED,1123200000000000
394,PASSED,2015-04-09,2015-04-09,3184238632,EVALUATED,0
394,PASSED,2015-03-29,2015-03-15,3174288624,EVALUATED,1209600000000000
394,INCOMPLETE,2015-01-26,2015-01-15,3165188753,EVALUATED,950400000000000
394,INCOMPLETE,2015-04-02,2015-03-21,3184238632,EVALUATED,1036800000000000
394,INCOMPLETE,2015-03-11,2015-02-25,3174288624,EVALUATED,1209600000000000
394,INCOMPLETE,2014-12-31,2014-12-22,3168208620,EVALUATED,777600000000000
394,PASSED,2015-02-24,2015-02-10,3165188753,EVALUATED,1209600000000000
394,PASSED,2015-01-22,2015-01-09,3168208620,EVALUATED,1123200000000000
419,PASSED,2015-01-22,2015-01-13,3176718735,EVALUATED,777600000000000
36,PASSED,2015-07-10,2015-07-10,3176718735,EVALUATED,0
36,INCOMPLETE,2015-07-09,2015-07-09,3176718735,EVALUATED,0
36,INCOMPLETE,2015-07-06,2015-07-06,3176718735,EVALUATED,0
373,PASSED,2015-06-27,2015-06-27,3165188753,EVALUATED,0
373,INCOMPLETE,2015-06-25,2015-06-19,3165188753,EVALUATED,518400000000000
373,INCOMPLETE,2015-06-18,2015-06-18,3165188753,EVALUATED,0
373,PASSED,2015-04-17,2015-04-17,3168208620,EVALUATED,0
373,DISTINCTION,2015-03-10,2015-03-09,3176718735,EVALUATED,86400000000000
373,INCOMPLETE,2015-06-27,2015-06-27,3165188753,EVALUATED,0
337,DISTINCTION,2015-03-17,2015-03-10,3176718735,EVALUATED,604800000000000
337,INCOMPLETE,2015-06-04,2015-06-01,3168208620,EVALUATED,259200000000000
196,INCOMPLETE,2015-08-04,2015-08-04,3176718735,EVALUATED,0
196,PASSED,2015-07-13,2015-07-13,4576183932,EVALUATED,0
196,INCOMPLETE,2015-08-07,2015-08-07,3176718735,EVALUATED,0
196,PASSED,2015-08-08,2015-08-08,3176718735,EVALUATED,0
582,INCOMPLETE,2015-01-10,2014-12-29,3176718735,EVALUATED,1036800000000000
582,INCOMPLETE,2015-07-27,2015-07-27,3174288624,EVALUATED,0
582,PASSED,2015-03-15,2015-03-01,3165188753,EVALUATED,1209600000000000
582,PASSED,2015-02-06,2015-01-25,3168208620,EVALUATED,1036800000000000
582,INCOMPLETE,2015-02-17,2015-02-04,3165188753,EVALUATED,1123200000000000
582,PASSED,2015-01-27,2015-01-13,3176718735,EVALUATED,1209600000000000
545,PASSED,2015-07-22,2015-07-22,3176718735,EVALUATED,0
545,INCOMPLETE,2015-07-17,2015-07-17,3176718735,EVALUATED,0
516,PASSED,2015-08-25,2015-08-25,3168208620,EVALUATED,0
516,PASSED,2015-07-16,2015-07-16,3176718735,EVALUATED,0
516,INCOMPLETE,2015-07-13,2015-07-13,3176718735,EVALUATED,0
254,INCOMPLETE,2015-01-15,2015-01-08,3176718735,EVALUATED,604800000000000
254,INCOMPLETE,2015-08-19,2015-08-19,3174288624,EVALUATED,0
254,PASSED,2015-06-03,2015-05-26,3165188753,EVALUATED,691200000000000
254,UNGRADED,2015-01-05,2015-01-05,3176718735,EVALUATED,0
254,UNGRADED,2015-01-04,2014-12-22,3176718735,EVALUATED,1123200000000000
254,PASSED,2015-02-23,2015-02-19,3176718735,EVALUATED,345600000000000
254,INCOMPLETE,2015-02-18,2015-02-07,3176718735,EVALUATED,950400000000000
254,INCOMPLETE,2015-08-25,2015-08-24,3174288624,EVALUATED,86400000000000
254,INCOMPLETE,2015-02-03,2015-01-22,3176718735,EVALUATED,1036800000000000
254,PASSED,2015-03-21,2015-03-10,3168208620,EVALUATED,950400000000000
600,INCOMPLETE,2015-08-20,2015-08-20,3176718735,EVALUATED,0
600,PASSED,2015-08-25,2015-08-23,3176718735,EVALUATED,172800000000000
600,INCOMPLETE,2015-08-03,2015-08-03,3176718735,EVALUATED,0
600,INCOMPLETE,2015-08-16,2015-08-15,3176718735,EVALUATED,86400000000000
600,PASSED,2015-08-02,2015-08-01,4576183932,EVALUATED,86400000000000
356,PASSED,2015-04-14,2015-04-14,3176718735,EVALUATED,0
356,PASSED,2015-08-12,2015-08-12,3168208620,EVALUATED,0
356,INCOMPLETE,2015-03-17,2015-03-08,3176718735,EVALUATED,777600000000000
356,INCOMPLETE,2015-06-29,2015-06-29,3168208620,EVALUATED,0
356,INCOMPLETE,2015-07-29,2015-07-29,3168208620,EVALUATED,0
356,INCOMPLETE,2015-04-07,2015-04-07,3176718735,EVALUATED,0
356,INCOMPLETE,2015-08-12,2015-08-12,3168208620,EVALUATED,0
356,INCOMPLETE,2015-04-09,2015-04-09,3176718735,EVALUATED,0
356,INCOMPLETE,2015-03-31,2015-03-29,3176718735,EVALUATED,172800000000000
637,INCOMPLETE,2015-04-09,2015-04-09,3176718735,EVALUATED,0
637,INCOMPLETE,2015-04-07,2015-04-07,3176718735,EVALUATED,0
637,PASSED,2015-04-13,2015-04-13,3176718735,EVALUATED,0
602,INCOMPLETE,2015-06-01,2015-06-01,3168208620,EVALUATED,0
602,PASSED,2015-04-13,2015-04-06,3176718735,EVALUATED,604800000000000
380,PASSED,2015-06-28,2015-06-27,3176718735,EVALUATED,86400000000000
380,INCOMPLETE,2015-04-06,2015-03-24,3168208620,EVALUATED,1123200000000000
380,INCOMPLETE,2015-06-21,2015-06-21,3176718735,EVALUATED,0
380,INCOMPLETE,2015-04-28,2015-04-24,3176718735,EVALUATED,345600000000000
380,INCOMPLETE,2015-02-14,2015-02-01,3176718735,EVALUATED,1123200000000000
380,INCOMPLETE,2015-08-18,2015-08-17,3174288624,EVALUATED,86400000000000
380,PASSED,2015-05-02,2015-04-26,3168208620,EVALUATED,518400000000000
380,INCOMPLETE,2015-06-03,2015-05-26,3165188753,EVALUATED,691200000000000
380,INCOMPLETE,2015-04-12,2015-04-12,3176718735,EVALUATED,0
28,PASSED,2015-03-25,2015-03-17,3176718735,EVALUATED,691200000000000
28,INCOMPLETE,2015-08-02,2015-07-27,3165188753,EVALUATED,518400000000000
28,PASSED,2015-05-06,2015-05-05,3168208620,EVALUATED,86400000000000
28,INCOMPLETE,2015-05-04,2015-05-03,3168208620,EVALUATED,86400000000000
28,INCOMPLETE,2015-03-13,2015-03-09,3176718735,EVALUATED,345600000000000
540,PASSED,2015-07-01,2015-07-01,3176718735,EVALUATED,0
540,INCOMPLETE,2015-06-28,2015-06-28,3176718735,EVALUATED,0
540,PASSED,2015-08-27,2015-08-27,3168208620,EVALUATED,0
540,INCOMPLETE,2015-08-26,2015-08-26,3168208620,EVALUATED,0
75,PASSED,2015-06-16,2015-06-16,3176718735,EVALUATED,0
75,INCOMPLETE,2015-06-08,2015-06-07,3176718735,EVALUATED,86400000000000
75,INCOMPLETE,2015-07-30,2015-07-30,3168208620,EVALUATED,0
75,INCOMPLETE,2015-06-15,2015-06-15,3176718735,EVALUATED,0
642,INCOMPLETE,2015-06-03,2015-05-31,3165188753,EVALUATED,259200000000000
642,INCOMPLETE,2015-06-05,2015-06-04,3165188753,EVALUATED,86400000000000
642,PASSED,2015-03-23,2015-03-11,3168208620,EVALUATED,1036800000000000
642,PASSED,2015-02-21,2015-02-10,3176718735,EVALUATED,950400000000000
642,PASSED,2015-06-05,2015-06-05,3165188753,EVALUATED,0
214,PASSED,2015-06-05,2015-06-04,3165188753,EVALUATED,86400000000000
214,INCOMPLETE,2015-06-04,2015-06-04,3165188753,EVALUATED,0
214,INCOMPLETE,2015-02-24,2015-02-12,3176718735,EVALUATED,1036800000000000
214,UNGRADED,2015-02-11,2015-02-10,3176718735,EVALUATED,86400000000000
214,PASSED,2015-03-30,2015-03-24,3168208620,EVALUATED,518400000000000
214,INCOMPLETE,2015-06-03,2015-06-01,3165188753,EVALUATED,172800000000000
214,PASSED,2015-03-06,2015-02-25,3176718735,EVALUATED,777600000000000
518,PASSED,2015-06-17,2015-06-16,3176718735,EVALUATED,86400000000000
518,INCOMPLETE,2015-06-16,2015-06-16,3176718735,EVALUATED,0
518,INCOMPLETE,2015-06-16,2015-06-16,3176718735,EVALUATED,0
518,INCOMPLETE,2015-06-16,2015-06-16,3176718735,EVALUATED,0
568,PASSED,2015-01-30,2015-01-20,3176718735,EVALUATED,864000000000000
568,INCOMPLETE,2015-05-21,2015-05-19,3165188753,EVALUATED,172800000000000
568,INCOMPLETE,2015-05-21,2015-05-09,3165188753,EVALUATED,1036800000000000
568,PASSED,2015-04-10,2015-03-27,3168208620,EVALUATED,1209600000000000
568,INCOMPLETE,2015-01-15,2015-01-02,3176718735,EVALUATED,1123200000000000
568,PASSED,2015-08-05,2015-08-05,3174288624,EVALUATED,0
568,INCOMPLETE,2015-08-02,2015-08-02,3174288624,EVALUATED,0
568,PASSED,2015-06-02,2015-05-26,3165188753,EVALUATED,604800000000000
568,INCOMPLETE,2015-03-23,2015-03-10,3168208620,EVALUATED,1123200000000000
459,PASSED,2015-06-24,2015-06-24,3176718735,EVALUATED,0
459,INCOMPLETE,2015-06-23,2015-06-23,3176718735,EVALUATED,0
459,INCOMPLETE,2015-07-29,2015-07-28,3168208620,EVALUATED,86400000000000
459,PASSED,2015-07-29,2015-07-29,3168208620,EVALUATED,0
459,INCOMPLETE,2015-06-24,2015-06-23,3176718735,EVALUATED,86400000000000
383,INCOMPLETE,2015-07-13,2015-07-11,3165188753,EVALUATED,172800000000000
383,PASSED,2015-07-27,2015-07-17,3165188753,EVALUATED,864000000000000
383,PASSED,2015-04-17,2015-04-11,3176718735,EVALUATED,518400000000000
383,INCOMPLETE,2015-07-01,2015-06-30,3165188753,EVALUATED,86400000000000
383,PASSED,2015-04-30,2015-04-30,3168208620,EVALUATED,0
383,INCOMPLETE,2015-04-15,2015-04-15,3176718735,EVALUATED,0
383,INCOMPLETE,2015-03-09,2015-02-28,3176718735,EVALUATED,777600000000000
383,INCOMPLETE,2015-03-30,2015-03-19,3176718735,EVALUATED,950400000000000
241,PASSED,2015-08-20,2015-08-19,3168208620,EVALUATED,86400000000000
241,INCOMPLETE,2015-02-16,2015-02-02,3176718735,EVALUATED,1209600000000000
241,PASSED,2015-08-18,2015-08-18,3176718735,EVALUATED,0
241,INCOMPLETE,2015-04-14,2015-03-31,3168208620,EVALUATED,1209600000000000
241,INCOMPLETE,2015-08-06,2015-08-06,3168208620,EVALUATED,0
241,INCOMPLETE,2015-08-06,2015-08-06,3176718735,EVALUATED,0
241,INCOMPLETE,2015-08-05,2015-08-05,3176718735,EVALUATED,0
140,INCOMPLETE,2015-06-01,2015-05-26,3165188753,EVALUATED,518400000000000
140,INCOMPLETE,2015-06-04,2015-06-03,3165188753,EVALUATED,86400000000000
140,INCOMPLETE,2015-08-19,2015-08-18,3174288624,EVALUATED,86400000000000
140,PASSED,2015-04-15,2015-03-31,3168208620,EVALUATED,1296000000000000
140,PASSED,2015-02-12,2015-02-03,3176718735,EVALUATED,777600000000000
140,PASSED,2015-06-09,2015-06-09,3165188753,EVALUATED,0
452,INCOMPLETE,2015-08-24,2015-08-24,4582204201,EVALUATED,0
452,INCOMPLETE,2015-08-10,2015-08-10,4582204201,EVALUATED,0
452,INCOMPLETE,2015-08-26,2015-08-26,3174288624,EVALUATED,0
452,PASSED,2015-07-21,2015-07-20,3176718735,EVALUATED,86400000000000
452,PASSED,2015-08-25,2015-08-24,4582204201,EVALUATED,86400000000000
452,INCOMPLETE,2015-08-10,2015-08-09,4582204201,EVALUATED,86400000000000
452,INCOMPLETE,2015-07-22,2015-07-22,4582204201,EVALUATED,0
452,INCOMPLETE,2015-08-25,2015-08-25,3165188753,EVALUATED,0
452,PASSED,2015-08-25,2015-08-24,3168208620,EVALUATED,86400000000000
452,INCOMPLETE,2015-08-24,2015-08-24,3168208620,EVALUATED,0
452,INCOMPLETE,2015-08-18,2015-08-18,4582204201,EVALUATED,0
452,PASSED,2015-07-10,2015-07-09,4576183932,EVALUATED,86400000000000
452,,,2015-08-27,3174288624,CREATED,-9223372036854775808
452,INCOMPLETE,2015-07-10,2015-07-10,3176718735,EVALUATED,0
452,INCOMPLETE,2015-07-09,2015-07-09,3176718735,EVALUATED,0
620,PASSED,2015-03-17,2015-03-11,3176718735,EVALUATED,518400000000000
620,UNGRADED,2015-03-21,2015-03-10,3168208620,EVALUATED,950400000000000
620,UNGRADED,2015-02-28,2015-02-20,3165188753,EVALUATED,691200000000000
620,INCOMPLETE,2015-01-23,2015-01-13,3176718735,EVALUATED,864000000000000
471,PASSED,2015-07-14,2015-07-13,3165188753,EVALUATED,86400000000000
471,PASSED,2015-06-11,2015-06-11,3176718735,EVALUATED,0
471,INCOMPLETE,2015-07-10,2015-07-08,3165188753,EVALUATED,172800000000000
471,INCOMPLETE,2015-06-10,2015-06-10,3176718735,EVALUATED,0
471,PASSED,2015-08-07,2015-08-06,3184238632,EVALUATED,86400000000000
471,PASSED,2015-08-02,2015-07-31,3174288624,EVALUATED,172800000000000
471,INCOMPLETE,2015-07-24,2015-07-24,3174288624,EVALUATED,0
471,PASSED,2015-06-25,2015-06-25,3168208620,EVALUATED,0
587,INCOMPLETE,2015-07-09,2015-07-08,3176718735,EVALUATED,86400000000000
587,PASSED,2015-08-01,2015-07-31,3176718735,EVALUATED,86400000000000
587,INCOMPLETE,2015-03-19,2015-03-09,3176718735,EVALUATED,864000000000000
587,INCOMPLETE,2015-06-23,2015-06-23,3176718735,EVALUATED,0
153,PASSED,2015-04-28,2015-04-26,3168208620,EVALUATED,172800000000000
153,INCOMPLETE,2015-04-07,2015-04-07,3168208620,EVALUATED,0
153,INCOMPLETE,2015-03-09,2015-03-03,3176718735,EVALUATED,518400000000000
153,PASSED,2015-03-17,2015-03-11,3176718735,EVALUATED,518400000000000
