,device_id,device_brand,device_model,gender,age,group
460,-3288092338841687603,lenovo,S696,F,26,F25-34
461,-5181402337880396912,samsung,Galaxy Mega 5.8,M,50,M45+
462,1731187936094637920,huawei,荣耀3X,M,24,M15-24
463,1376233785787835813,xiaomi,MI 2S,M,23,M15-24
464,-2162484679483890843,samsung,Galaxy Grand 2,M,26,M25-34
465,5636655868671510285,lg,G2,M,24,M15-24
466,843156743704641075,vivo,Y613,F,40,F35-44
467,8536178787850162534,xiaomi,MI 4,M,31,M25-34
468,-1652874557448763491,youmi,R1,F,32,F25-34
469,-299969045164409065,xiaomi,MI 2S,F,27,F25-34
470,-4248027208685427764,huawei,荣耀6,M,18,M15-24
471,1536224103391977929,oppo,R3,M,37,M35-44
472,-7115809337203846537,samsung,Galaxy Note 2,M,28,M25-34
473,6418347498685737489,samsung,Galaxy Note 3,M,26,M25-34
474,-8330862176123848447,cool,8190Q,M,44,M35-44
475,-4643657706285368187,samsung,Galaxy Mega 5.8,F,35,F35-44
476,-7146392419441343731,samsung,Galaxy Premier,F,28,F25-34
477,-9182277145874483271,oppo,Find 7,F,33,F25-34
478,-1253826889711294075,xiaomi,MI 4,M,38,M35-44
479,-3697070638219619596,索尼,X10i,M,37,M35-44
480,-5245103984937500257,huawei,荣耀3X畅玩版,F,24,F15-24
481,8485164993658424847,cool,大神F1,M,30,M25-34
482,7442784827013643976,samsung,Galaxy Note 4,M,42,M35-44
483,-2823683363418566039,xiaomi,红米note,M,46,M45+
484,-5063611952462542342,lenovo,A890e,M,29,M25-34
485,5738163844809203857,samsung,I8268,F,46,F45+
486,-7825511775061585096,xiaomi,MI 2S,F,21,F15-24
487,7100838620603929999,xiaomi,MI 2A,M,24,M15-24
488,5477918057193106650,lenovo,黄金斗士A8,M,30,M25-34
489,-2057895881601695782,huawei,G750-T20,F,25,F25-34
490,-6027942055493119428,samsung,Galaxy Note 2,M,28,M25-34
491,5877670391169573812,xiaomi,MI 3,M,35,M35-44
492,4273438203453966160,samsung,Galaxy Note 3,M,26,M25-34
493,-8013274180524486888,xiaomi,红米note,F,27,F25-34
494,734086852427173093,samsung,Galaxy Note 4,F,33,F25-34
495,-267422971970793433,htc,One,M,33,M25-34
496,-2317460758642926826,oppo,1107,M,36,M35-44
497,-8721323064386705712,索尼,Xperia Z3,F,25,F25-34
498,-1025657538905478996,samsung,Galaxy S5,F,39,F35-44
499,-495660955796880803,oppo,R1S,F,24,F15-24
500,5819268002965447394,xiaomi,红米1S,M,38,M35-44
501,2228052608521115896,zte corporation,U956,M,26,M25-34
502,-320066637747691734,cool,9976A,M,37,M35-44
503,2881249467614568445,samsung,Galaxy Note 3,F,30,F25-34
504,-2960359001686553655,cool,7620l,M,33,M25-34
505,-8980920443606259117,samsung,Galaxy S4,M,37,M35-44
506,1170491570714053526,cool,F2,F,47,F45+
507,-6797960682712450133,vivo,Xplay3S,M,30,M25-34
508,6606763737445444120,vivo,X3L,F,67,F45+
509,-6749000919625127712,candy,T3,M,29,M25-34
510,7713146382781174715,huawei,荣耀6,M,27,M25-34
511,-3476354428447874975,oppo,R821T,F,30,F25-34
512,-2468944490652072853,huawei,G610T,M,35,M35-44
513,-818969219640098409,huawei,Y300,M,35,M35-44
514,-4174243485560649159,lenovo,A820t,M,32,M25-34
515,-8874573537645963498,xiaomi,红米1S,M,32,M25-34
516,3861927082557703191,vivo,X3L,F,30,F25-34
517,7459935652160418318,cool,8702D,F,22,F15-24
518,-5309748305177285099,huawei,荣耀3X畅玩版,M,27,M25-34
519,-2773958130444440739,huawei,荣耀3C,F,25,F25-34
520,-5143276531047909698,huawei,荣耀6,M,32,M25-34
521,-6997478151252906763,samsung,Galaxy S3,F,42,F35-44
522,1083833478532348381,samsung,Galaxy Win,M,27,M25-34
523,-975805131919969821,samsung,Galaxy Note 3,M,34,M25-34
524,-385685877088304797,xiaomi,红米note增强版,M,33,M25-34
525,637881546594806808,meizu,MX2,M,24,M15-24
526,6793526841236537362,samsung,Galaxy S2,F,24,F15-24
527,-4333305832080980906,xiaomi,MI 3,F,36,F35-44
528,8313409718683276653,samsung,Galaxy S4,M,27,M25-34
529,8709494280845762110,samsung,Galaxy A8,M,29,M25-34
530,1759058871752332705,cool,8705,F,40,F35-44
531,-6868797558670576429,xiaomi,MI 4,M,21,M15-24
532,-7379666450418051928,xiaomi,red rice,M,56,M45+
533,6991051957078230900,huawei,荣耀畅玩4C,M,25,M25-34
534,-6351005358965305643,samsung,Galaxy Note 2,M,44,M35-44
535,-8169456292517011970,meizu,MX3,M,29,M25-34
536,-1601025027240813855,oppo,N1 Mini,F,20,F15-24
537,6018878480183401293,htc,802w,M,33,M25-34
538,9200267662630760329,samsung,Galaxy Tab 3 Lite T111,F,23,F15-24
539,893028796212561887,xiaomi,红米note,F,18,F15-24
540,-5588687610431543529,xiaomi,MI 2S,F,23,F15-24
541,-824817754716465335,samsung,Galaxy Grand 2,M,45,M45+
542,655830319425402990,samsung,G3588V,M,44,M35-44
543,-2543385076841928410,samsung,Galaxy Note 3,F,24,F15-24
544,4497817510933031170,huawei,Mate 2,M,32,M25-34
545,5845700653998243039,xiaomi,MI 3,F,19,F15-24
546,1630452390478269699,xiaomi,MI 3,F,24,F15-24
547,80810497218574686,lenovo,S720,F,37,F35-44
548,-5341226452497176579,oppo,R6007,F,37,F35-44
549,5014760923648486338,huawei,C8813D,M,53,M45+
550,-6242893361006209354,samsung,Galaxy Note 3,F,32,F25-34
551,-8411267487932271383,samsung,Galaxy S3,M,38,M35-44
552,4896626311420055313,samsung,Galaxy Note 3,M,38,M35-44
553,7211079577009376817,huawei,C8813,M,24,M15-24
554,-8380692088063947848,oppo,R7 Plus,M,20,M15-24
555,3576604892013743266,samsung,Galaxy Mega 6.3,M,35,M35-44
556,864904367112761222,lenovo,A708t,M,28,M25-34
557,2841338145538312966,cool,大神F1,F,20,F15-24
558,-695753634392753493,huawei,Ascend P7,F,49,F45+
559,6202623662421995455,huawei,荣耀6,F,26,F25-34
560,-5157767662814164800,htc,One S,M,34,M25-34
561,531269970739023447,huawei,荣耀6 Plus,M,35,M35-44
562,-8299587418661965276,meizu,MX3,M,23,M15-24
563,-5968589555669735043,xiaomi,MI 3,M,25,M25-34
564,-1666764434501890440,lenovo,A820t,F,51,F45+
565,-2068624377157511164,gionee,GN700T,M,24,M15-24
566,-8519318732470795928,samsung,Galaxy Note 2,F,42,F35-44
567,-2584343652005543699,xiaomi,MI 2S,M,23,M15-24
568,-9024513290951878010,xiaomi,MI 4,M,35,M35-44
569,-5637720990772622724,samsung,Galaxy S4,F,27,F25-34
570,8465333308984334861,huawei,荣耀6 plus,M,33,M25-34
571,2977101239560291637,vivo,Y17T,M,24,M15-24
572,-1147860366409860752,samsung,Galaxy Mega 5.8,F,22,F15-24
573,-8492823750014898919,oppo,R6007,M,21,M15-24
574,2084732716804927179,huawei,荣耀3C,F,23,F15-24
575,-2548585981057658535,cool,大神F1,M,40,M35-44
576,3379020725371830154,xiaomi,红米note增强版,M,22,M15-24
577,5094521126196895843,xiaomi,红米note,M,41,M35-44
578,2839508664625903312,vivo,Y17T,F,45,F45+
579,-2788827683913295655,samsung,Galaxy S4,F,22,F15-24
580,-5219037232395047597,vivo,X3T,M,45,M45+
581,-8788390577538930194,samsung,Galaxy Note 2,M,22,M15-24
582,-6282889857194992667,xiaomi,MI 3,M,26,M25-34
583,7184884411961421717,meizu,MX4,F,35,F35-44
584,-436682189149977710,hisense,EG970,M,28,M25-34
585,-8056700300076368677,meizu,MX2,M,22,M15-24
586,2257953582557818177,huawei,荣耀3C,M,30,M25-34
587,-625449469399980520,meizu,MX3,M,25,M25-34
588,9087577965190925687,lenovo,S880,M,32,M25-34
589,8561501237869209467,gionee,ELIFE E3T,F,43,F35-44
590,3126957642374579673,meitu,2,M,27,M25-34
591,-9213181390285350342,xiaomi,红米note增强版,M,34,M25-34
592,7784764954194599088,huawei,荣耀3C,M,59,M45+
593,-3131478453799205103,xiaomi,MI 2S,F,34,F25-34
594,6101690683232523137,xiaomi,MI 2S,F,31,F25-34
595,8441828930913425383,xiaomi,MI 3,M,20,M15-24
596,-395395779691569231,xiaomi,MI 3,M,28,M25-34
597,5688044362738922493,xiaomi,MI 3,M,39,M35-44
598,-3318211307958730494,lenovo,A670t,M,44,M35-44
599,8849632001681602675,huawei,荣耀3C,F,30,F25-34
600,455934895176117197,xiaomi,MI 2,F,25,F25-34
601,-828029819875071072,vivo,Y13L,M,27,M25-34
602,7311921562661142895,cool,7295C,M,34,M25-34
603,-3530650226457192230,xiaomi,红米note,M,34,M25-34
604,-5332019633080477048,samsung,Galaxy S4,M,32,M25-34
605,-5883282359976134137,cool,大神F1,M,32,M25-34
606,2732042158422487577,xiaomi,MI 2S,M,23,M15-24
607,-274356059130734196,huawei,荣耀6 Plus,M,31,M25-34
608,7199598660953545254,xiaomi,红米note,F,42,F35-44
609,-683266915387940941,cool,Y80D,M,48,M45+
610,-3259179837826674159,xiaomi,MI 3,M,30,M25-34
611,3915093191423090970,xiaomi,MI 3,F,48,F45+
612,-3479624088923937622,samsung,Galaxy Note 3,M,34,M25-34
613,4799647029929724607,htc,802d,F,29,F25-34
614,6826888177932718249,xiaomi,MI 3,M,40,M35-44
615,-4198324679333767228,xiaomi,red rice,F,29,F25-34
616,-8882110370046422423,samsung,Galaxy Grand 2,F,46,F45+
617,2687962061207160472,vivo,Xplay,F,49,F45+
618,2417109049136675815,索尼,Xperia Z Ultra,M,36,M35-44
619,-2026546542009832961,xiaomi,红米note,M,35,M35-44
620,6370446736514831073,xiaomi,MI 2S,F,28,F25-34
621,1658102004427600410,huawei,Mate 7,M,34,M25-34
622,7420214929087965257,samsung,Galaxy Note 3,M,35,M35-44
623,8361215261750828881,samsung,Galaxy Grand 2,M,28,M25-34
624,-9178218952026352936,lenovo,A788t,M,25,M25-34
625,-7283619393680862636,欧博信,IVO 6655,F,32,F25-34
626,4204138380575984025,xiaomi,红米note,M,30,M25-34
627,7891780199273546143,samsung,Galaxy Note 2,M,31,M25-34
628,3365211908464511997,xiaomi,红米1S,F,38,F35-44
629,-7972622642441988043,huawei,荣耀3C,M,40,M35-44
630,8266917433082809772,huawei,荣耀3C,M,36,M35-44
631,8886962191829501435,huawei,荣耀畅玩4C,F,26,F25-34
632,668849646159267555,oppo,Find 7,F,29,F25-34
633,644577474064960751,samsung,Galaxy Note 3,M,30,M25-34
634,4165179256602962808,xiaomi,MI 2A,M,31,M25-34
635,46530443253266783,samsung,Galaxy Mega Plus,M,26,M25-34
636,-7259112553687932088,samsung,Galaxy S5,M,34,M25-34
637,-6598675199567493461,samsung,Galaxy S4,M,49,M45+
638,8777396560928410249,samsung,Galaxy S4,M,42,M35-44
639,4450708095210841612,vivo,Y13L,M,31,M25-34
640,-921965857466526306,samsung,Galaxy Note 2,F,29,F25-34
641,-2591747283216795875,xiaomi,红米1S,M,34,M25-34
642,6191932789973887521,huawei,Mate 2,M,25,M25-34
643,4686944878509099972,xiaomi,红米note,M,25,M25-34
644,4208147960663660857,samsung,Galaxy Ace 3,F,34,F25-34
645,-5676755765420948706,xiaomi,MI 3,M,38,M35-44
646,-8161553980586596683,vivo,Y11,F,23,F15-24
647,9052513160023385894,samsung,Galaxy S3,F,33,F25-34
648,-2137561091496837710,huawei,荣耀6,F,34,F25-34
649,-7680070120111424797,samsung,Galaxy Note 2,F,25,F25-34
650,1326480478575742988,samsung,Galaxy Win,F,20,F15-24
651,-5004740512829819609,xiaomi,MI 3,F,21,F15-24
652,1094434657979907854,huawei,荣耀3C畅玩版,M,20,M15-24
653,1531499924297155848,samsung,Galaxy S3,F,29,F25-34
654,-8917082994343888003,samsung,Galaxy Mega 2,M,46,M45+
655,-9087906272753688848,meizu,MX3,M,26,M25-34
656,-4258907928501271433,dowe,iSuper S1,F,32,F25-34
657,3231802159168015248,xiaomi,红米note增强版,M,20,M15-24
658,-6149728339109419295,cool,8729,M,29,M25-34
659,-1569939892398425337,xiaomi,MI 3,M,29,M25-34
660,-3136638294941898261,samsung,Galaxy S4,F,25,F25-34
661,6523344634646280953,xiaomi,MI 4,M,35,M35-44
662,-1191995267695575074,samsung,Galaxy Note 3,F,30,F25-34
663,4346564757416524062,samsung,Galaxy Mega 5.8,F,40,F35-44
664,6839516248940458456,xiaomi,红米note,F,45,F45+
665,-358282767307230072,samsung,Galaxy Note 3,F,36,F35-44
666,8123210164512613916,oppo,R1S,M,41,M35-44
667,-610492123882901514,samsung,Galaxy Note 3,M,48,M45+
668,669197668873205674,xiaomi,红米note,F,34,F25-34
669,-5094594755995646935,vivo,Y27,F,30,F25-34
670,-3260261560389915465,htc,Desire 816,F,34,F25-34
671,-4126906565268243318,xiaomi,红米note,M,28,M25-34
672,4001612517589272763,meizu,MX4,F,27,F25-34
673,-6659002490710419682,lenovo,联想黄金斗士S8,F,37,F35-44
674,1231716161338542198,cool,F2,M,32,M25-34
675,-5180051343890212174,索尼,Xperia U,M,24,M15-24
676,-3077937920672001811,vivo,X5L,F,28,F25-34
677,-3631281561206505070,xiaomi,MI 3,M,42,M35-44
678,2661738600169294363,cool,大神Note3,M,24,M15-24
679,-1691668745471715042,samsung,Galaxy Note 3,M,21,M15-24
680,-5056152097494610981,nubia,Z5S Mini,M,29,M25-34
681,-6118398211830614319,xiaomi,红米note,F,24,F15-24
682,-7549607599004914709,samsung,Galaxy S3,M,31,M25-34
683,-1849138214965345110,huawei,荣耀6,M,20,M15-24
684,5805065075888851647,oppo,R2017,M,30,M25-34
685,-7093465709128322878,huawei,荣耀3C,M,34,M25-34
686,1688041180585669445,oppo,Find 7,F,26,F25-34
687,8271926786161199663,xiaomi,红米1S,M,21,M15-24
688,-1629016880023971179,huawei,荣耀3X畅玩版,M,29,M25-34
689,6502959628935931011,xiaomi,红米Note2,M,43,M35-44
690,46176851220438439,huawei,荣耀畅玩4,M,69,M45+
691,3681417169062363554,xiaomi,MI 4,M,28,M25-34
692,-8199121001270261029,cool,8705,M,60,M45+
693,3133591603732003692,zte corporation,Grand S 2,M,32,M25-34
694,-734532305146524624,xiaomi,红米2,F,19,F15-24
695,-4444670464865450280,xiaomi,MI 3,M,40,M35-44
696,4572618469453859995,samsung,W2014,M,56,M45+
697,-8670536868568072888,xiaomi,MI 4,M,27,M25-34
698,-1063080620859047788,vivo,Y13,F,32,F25-34
699,1919620099242996947,xiaomi,红米note,M,35,M35-44
700,-2045467543220816365,索尼,Xperia T2 Ultra,M,29,M25-34
701,-6293984736310863331,samsung,Galaxy Grand Neo Plus,M,35,M35-44
702,6572584547795144955,htc,Desire 816,M,31,M25-34
703,4339957514962317035,cool,7269,F,26,F25-34
704,8920314442799166663,samsung,Galaxy Grand Neo Plus,M,30,M25-34
705,-5581102931456327748,xiaomi,MI 4,F,31,F25-34
706,-943095628332565373,samsung,Galaxy Note,M,24,M15-24
707,2313390729245390040,xiaomi,MI 3,M,33,M25-34
708,-3441731373475513547,samsung,Galaxy S4,F,37,F35-44
709,-3049335456377450011,cool,8720L,M,36,M35-44
710,-1158251535169456114,samsung,Galaxy Grand 2,M,22,M15-24
711,-1394278785240721603,cool,7231,F,54,F45+
712,-3235628390898753137,xiaomi,MI 3,M,44,M35-44
713,-773509399474297747,samsung,Galaxy S3,M,33,M25-34
714,4057563119654029160,huawei,荣耀6,M,28,M25-34
715,-1243850647545444622,vivo,X3V,F,29,F25-34
716,-4606912435573067711,xiaomi,MI 4,M,23,M15-24
717,5298725061549371422,索尼,Xperia Z,M,24,M15-24
718,1137482421709407749,cool,8720L,F,25,F25-34
719,44870423764984414,cool,8720L,F,35,F35-44
720,5744040244631964900,oppo,A51,F,22,F15-24
721,4260007836721089702,samsung,Galaxy Note 2,M,33,M25-34
722,-8839970267632781217,huawei,G510,F,41,F35-44
723,4246642076651157357,samsung,Galaxy Note,F,32,F25-34
724,3411641738681828197,oppo,R6007,F,34,F25-34
725,6773889442095685160,vivo,Y20T,F,27,F25-34
726,-4847799379823230840,vivo,X3L,F,23,F15-24
727,-1483962620841715899,samsung,Galaxy S4,M,41,M35-44
728,3327647172319043430,xiaomi,MI 2S,F,42,F35-44
729,2572717439561070002,nubia,Z5S Mini,F,52,F45+
730,2604010167228252498,huawei,荣耀6,F,33,F25-34
731,-728016871999276032,samsung,Galaxy Grand,F,25,F25-34
732,-7766397777328169278,lenovo,乐檬K3,M,20,M15-24
733,133891450231636204,samsung,Galaxy S3,M,51,M45+
734,1611679651619599804,samsung,Galaxy Mega 6.3,M,51,M45+
735,4160253607762158598,huawei,A199,M,49,M45+
736,9210434326472738833,huawei,Ascend G700T,M,30,M25-34
737,-2635290968140034973,huawei,Mate 7,M,42,M35-44
738,-4719194175663494776,xiaomi,红米note增强版,M,27,M25-34
739,-1147020247178141457,samsung,Galaxy S4,M,25,M25-34
740,6498726171240697765,xiaomi,MI 3,M,21,M15-24
741,-728497694219946546,meizu,MX2,F,31,F25-34
742,6893557716428314446,oppo,Find 5,F,27,F25-34
743,8053742774687712453,huawei,Mate,F,34,F25-34
744,-3460501607059657015,xiaomi,红米1S,M,33,M25-34
745,7285669533942368161,xiaomi,红米note增强版,M,32,M25-34
746,-7230865446330830747,huawei,Ascend P7,M,24,M15-24
747,8889118669918545825,samsung,Galaxy S4,F,41,F35-44
748,-2775038824772341760,xiaomi,MI pad,F,30,F25-34
749,-6207934683808207438,samsung,Galaxy Grand 2,M,30,M25-34
750,1391516678200585257,samsung,Galaxy S5,M,33,M25-34
751,-6245749295630604473,oppo,U705T,M,28,M25-34
752,-7498702666804585342,dowe,T20,F,25,F25-34
753,-4235168314012020363,samsung,Galaxy Note 3,F,28,F25-34
754,6417987012651058000,xiaomi,MI 2S,M,31,M25-34
755,6592887970927057431,meizu,MX3,M,22,M15-24
756,5544636039119727439,samsung,Galaxy S3,M,43,M35-44
757,-1729960211845644095,samsung,Galaxy Note 3,F,33,F25-34
758,-3027158755078733807,vivo,X5Max+,M,21,M15-24
759,3405441929784185072,meizu,MX3,M,29,M25-34
760,-4753448753222468892,vivo,X3L,M,21,M15-24
761,-1479885274861370685,xiaomi,红米note增强版,M,29,M25-34
762,3301203230870301976,lenovo,A390,M,26,M25-34
763,2981252256288798459,lenovo,乐檬K3 Note,M,35,M35-44
764,-2786191142787713613,meizu,MX4,M,26,M25-34
765,-3020021030857879577,xiaomi,MI 2S,M,26,M25-34
766,-4825084625240060868,huawei,Mate 7,M,42,M35-44
767,-8185367069923802291,samsung,Galaxy Note 2,M,41,M35-44
768,-2551890199402779804,cool,8702,M,18,M15-24
769,-7428643178708054423,xiaomi,红米note,M,25,M25-34
770,-8932051627119183546,xiaomi,红米note,M,32,M25-34
771,1068234538184103678,nokia,XL,F,34,F25-34
772,6303240109425690783,zte corporation,U950,M,52,M45+
773,4338044094440116701,oppo,R6007,M,23,M15-24
774,-6500836125170467555,samsung,Galaxy S2,F,21,F15-24
775,9053069615758884517,xiaomi,MI 3,M,54,M45+
776,8206224168823231178,meizu,MX2,F,28,F25-34
777,-7393071686423705285,xiaomi,MI 2S,F,24,F15-24
778,-6839364838364001922,xiaomi,MI 2S,M,25,M25-34
779,-1720171669930883170,vivo,Y17W,M,25,M25-34
780,-7671050662045894336,samsung,Galaxy Trend DUOS,M,25,M25-34
781,-6785330914930259890,xiaomi,MI 4,F,37,F35-44
782,-3915921488740382243,meizu,MX4,M,21,M15-24
783,3283158064424373895,huawei,荣耀3X,M,28,M25-34
784,8988303660517430356,meizu,MX3,M,30,M25-34
785,-3794996598387386785,vivo,Y17T,F,23,F15-24
786,7214862347195801945,samsung,Galaxy Note 2,M,21,M15-24
787,-7360369948592141647,lenovo,A768t,M,36,M35-44
788,-5679997601903788562,xiaomi,MI 2S,M,26,M25-34
789,5920142316680040691,vivo,Y15,M,38,M35-44
790,3228202809391773315,samsung,Galaxy Note 2,F,28,F25-34
791,4152094806414816398,索尼,Xperia acro S,M,22,M15-24
792,6284265196008930921,xiaomi,MI 1S,M,35,M35-44
793,-1530158236970817321,cool,8729,M,30,M25-34
794,-2628254745938847104,samsung,Galaxy Note 3,F,29,F25-34
795,-3807476647208218789,xiaomi,MI 3,M,22,M15-24
796,7630241409816671260,vivo,Xplay,M,35,M35-44
797,9000039706205463130,samsung,Galaxy Mega 6.3,F,34,F25-34
798,-7218893809278216266,xiaomi,MI 3,M,24,M15-24
799,-299327823161590696,xiaomi,MI 2S,M,24,M15-24
800,1253601797063212249,xiaomi,红米note增强版,M,26,M25-34
801,-5289874536586187098,索尼,Xperia Z1,F,29,F25-34
802,-3211641070595508407,huawei,荣耀3X,F,45,F45+
803,6392933413269453934,xiaomi,MI 2,M,32,M25-34
804,-856426495491968202,huawei,G660-L075,M,25,M25-34
805,3866728065138125594,zte corporation,A880,M,35,M35-44
806,-4672453844471421672,huawei,Mate 7,F,30,F25-34
807,6307840119628305763,samsung,Galaxy Note 2,M,35,M35-44
808,-7242969111388561902,xiaomi,MI 4,F,46,F45+
809,6509145876240461507,xiaomi,MI 3,M,20,M15-24
810,6485301650327619099,samsung,Galaxy Note 3,M,30,M25-34
811,-6262989221954634811,samsung,Galaxy Mega 5.8,F,23,F15-24
812,-6934636049852687813,zte corporation,Q505T,M,38,M35-44
813,5070115920196958027,huawei,荣耀3C畅玩版,M,86,M45+
814,1050673118588472118,vivo,Y27,F,29,F25-34
815,7823293451292832216,xiaomi,MI 3,M,35,M35-44
816,8621586631536597905,huawei,荣耀畅玩4,F,57,F45+
817,5503011144035421890,xiaomi,MI 3,F,27,F25-34
818,5967293843525156110,huawei,G520-0000,M,34,M25-34
819,-1832602614641477519,samsung,Galaxy Note 3,F,43,F35-44
820,9115569061360856536,vivo,Y15,F,46,F45+
821,-2771014720056265100,huawei,Ascend P6,M,36,M35-44
822,8043894544912100997,xiaomi,红米note,F,27,F25-34
823,-132445095590740272,samsung,Galaxy S2,M,28,M25-34
824,-2044329687908093263,oppo,N3,M,25,M25-34
825,-8848155757662182714,huawei,荣耀3C畅玩版,F,31,F25-34
826,903647479965337121,oppo,R827T,M,28,M25-34
827,-4659689692383529503,cool,大神F1,M,25,M25-34
828,2185132755607260848,samsung,I8268,F,37,F35-44
829,-5622408549893631214,vivo,X710L,M,21,M15-24
830,5892332430100975501,xiaomi,MI 3,F,29,F25-34
831,5103499192737846459,xiaomi,MI 2S,M,22,M15-24
832,-3716260415446578346,vivo,S11T,F,29,F25-34
833,4156201314486988880,huawei,荣耀3C畅玩版,F,33,F25-34
834,7729852935032693827,xiaomi,MI One C1,F,38,F35-44
835,-4669190936463448257,ccmc,M811,M,34,M25-34
836,500779851803183584,huawei,Mate 7,M,45,M45+
837,7320241431481861213,samsung,Galaxy Ace 3,M,30,M25-34
838,-8709478764468560384,samsung,Galaxy Premier,F,21,F15-24
839,4122662826876035427,cool,大神F2,M,24,M15-24
840,-6318601015483602376,vivo,Xplay,M,22,M15-24
841,-7063996415847821279,huawei,荣耀3C畅玩版,M,33,M25-34
842,-800957607084404361,xiaomi,red rice,F,29,F25-34
843,-8502952402130176985,cool,8720,F,28,F25-34
844,-6334961337752886995,xiaomi,red rice,F,46,F45+
845,-8299634280717427374,cool,9190l,M,53,M45+
846,-1608364216456658632,samsung,Galaxy Tab S T805C,F,23,F15-24
847,-6184809609831636037,samsung,Galaxy Note 2,M,26,M25-34
848,-3290008510817026912,huawei,G610T,F,31,F25-34
849,8095101105746320490,huawei,C8816,M,27,M25-34
850,-1230759357499231481,samsung,Galaxy Grand DUOS,F,29,F25-34
851,-205671148041459395,huawei,荣耀3C,M,29,M25-34
852,6231735772482151596,htc,One max,M,36,M35-44
853,7420969099191290070,xiaomi,红米note,M,28,M25-34
854,1026152102622175271,xiaomi,红米2,M,23,M15-24
855,-7886159547783557940,meizu,MX3,M,24,M15-24
856,4855010280280495127,huawei,荣耀3C,M,30,M25-34
857,-4095053043473286196,huawei,荣耀3X畅玩版,M,30,M25-34
858,-1125956635991453634,xiaomi,MI 3,M,40,M35-44
859,-5998069602400130797,cool,大神1s,F,34,F25-34
860,-8340828859668515885,xiaomi,MI 4,M,37,M35-44
861,-6153812596950318944,huawei,荣耀3X畅玩版,F,23,F15-24
862,-8040019798467012536,huawei,Ascend P7,F,27,F25-34
863,4861582288969362456,panosonic,N821,F,28,F25-34
864,-3978937535033351060,xiaomi,MI 4,M,29,M25-34
865,8205844378174825291,xiaomi,MI 4,F,32,F25-34
866,-987505831994738145,oppo,R1S,M,45,M45+
867,-8148039840964831056,samsung,S7568I,M,27,M25-34
868,4975882107557524914,samsung,Galaxy Win,F,33,F25-34
869,4030785803116776390,xiaomi,红米note,M,20,M15-24
