,id,job title,job link,PhD OR ph.d,Bachelors OR BS OR BA,Python,Startup OR start-up,Scientist,Machine learning,Lab OR laboratory,Software engineer,Manager OR director,years experience,salary over 90000
139,jl_e74603b20ffdd818,Data scientist,https://www.indeed.com/rc/clk?jk=e74603b20ffdd818&fccid=3fc1e7f5af93d293,1,0,1,0,1,1,0,0,0,4,0
140,jl_1d247feb6e5e4473,Data science graduate level internship,https://www.indeed.com/rc/clk?jk=1d247feb6e5e4473&fccid=bba15db4d8763697,1,0,1,0,1,1,0,0,1,0,0
141,jl_fdadc9c7ff1680ff,"Cellular immunotherapy, scientist ii/sr. scientist",https://www.indeed.com/rc/clk?jk=fdadc9c7ff1680ff&fccid=22a86b559b3e662b,1,0,0,0,1,0,1,0,0,0,0
142,jl_8d82455aaea80d06,Scientist i formulation development,https://www.indeed.com/rc/clk?jk=8d82455aaea80d06&fccid=14b7875e481a1a70,1,0,0,0,1,0,1,0,0,3,1
143,jl_1011bbebc877fc89,Senior data scientist manager,https://www.indeed.com/rc/clk?jk=1011bbebc877fc89&fccid=7077d7e88049c02a,1,1,1,0,1,1,0,0,1,7,1
144,jl_d82d9b3732788c99,Sr. clinical scientist,https://www.indeed.com/rc/clk?jk=d82d9b3732788c99&fccid=14b7875e481a1a70,1,0,0,0,1,0,0,0,0,2,1
145,jl_90f2aa8945deddd6,Research fellow,https://www.indeed.com/rc/clk?jk=90f2aa8945deddd6&fccid=31a15643b156b0a5,1,0,0,0,1,0,1,0,0,3,0
146,jl_213867b59f3e1024,Postdoctoral associate -- computational biologist,https://www.indeed.com/rc/clk?jk=213867b59f3e1024&fccid=b8295c348463e6f3,1,0,1,0,1,0,1,0,0,0,0
147,jl_19efac55f39f8b84,Research scientist - computer vision / machine learning,https://www.indeed.com/rc/clk?jk=19efac55f39f8b84&fccid=c267f29f0f85e8b8,1,0,0,0,1,1,0,0,0,0,1
148,jl_62832f65da3d94e5,Speech scientist,https://www.indeed.com/rc/clk?jk=62832f65da3d94e5&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,0,0
149,jl_ac8aa07a632a2b85,Sr. machine learning scientist,https://www.indeed.com/rc/clk?jk=ac8aa07a632a2b85&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,0,1
150,jl_5cacf17ffc563847,Senior research scientist - protein production/crystallograp...,https://www.indeed.com/rc/clk?jk=5cacf17ffc563847&fccid=b8295c348463e6f3,1,0,0,0,1,0,1,0,0,5,0
151,jl_9f6211d86fd042c4,Prinicipal scientist,https://www.indeed.com/rc/clk?jk=9f6211d86fd042c4&fccid=f4b6e6913175abeb,1,0,0,0,1,0,1,0,0,0,0
152,jl_ab7aa67f2f87eeab,"Contract scientist, drug metabolism",https://www.indeed.com/rc/clk?jk=ab7aa67f2f87eeab&fccid=25e12295301ccb20,1,1,0,0,1,0,0,0,0,0,0
153,jl_988e8c1eefab7d3a,Bioprocess development scientist,https://www.indeed.com/rc/clk?jk=988e8c1eefab7d3a&fccid=adb55a49f6636f0e,1,0,0,0,1,0,1,0,0,1,1
154,jl_bb44b3b714d2e72e,"Scientist, cancer immunology","https://www.indeed.com/company/Rubius-Therapeutics,-Inc./jobs/Scientist-bb44b3b714d2e72e?r=1&fccid=2078af27dd85acdc",1,0,0,0,1,0,1,0,0,5,1
155,jl_b75b1081037800a9,Associate/full professor quantitative methods,https://www.indeed.com/rc/clk?jk=b75b1081037800a9&fccid=a9383e8362da1c50,1,0,0,0,1,1,1,0,0,0,0
156,jl_6014667ea48259e7,"Data scientist/machine learning researcher - arlington, va",https://www.indeed.com/rc/clk?jk=6014667ea48259e7&fccid=b2a7bd346e88e00c,1,1,1,0,1,1,0,0,0,0,1
157,jl_6059a43bec56d8f4,"Senior scientist, protein formulation",https://www.indeed.com/rc/clk?jk=6059a43bec56d8f4&fccid=979670c65d290df0,1,0,0,0,1,0,1,0,0,4,1
158,jl_62f348807c98380f,Bioinformatics scientist,https://www.indeed.com/rc/clk?jk=62f348807c98380f&fccid=35dfff6d9f9cb24a,1,0,1,1,0,1,0,0,0,0,1
159,jl_0515e7699187f934,Software development engineer,https://www.indeed.com/rc/clk?jk=0515e7699187f934&fccid=98cf89b6f2757d12,1,0,1,0,1,1,0,1,0,0,1
160,jl_72d61acf3427738a,Scientist i/computational biologist - wu lab,https://www.indeed.com/rc/clk?jk=72d61acf3427738a&fccid=31a15643b156b0a5,1,0,1,0,1,1,1,0,0,0,1
161,jl_607a415fad0ea278,Chief battery scientist,https://www.indeed.com/rc/clk?jk=607a415fad0ea278&fccid=75929a410097a9db,1,0,0,0,1,0,1,0,0,0,1
162,jl_d0d4f8b580dafc13,Postdoctoral research associate – neuroscience imed (3 openi...,https://www.indeed.com/rc/clk?jk=d0d4f8b580dafc13&fccid=003656df63cede32,1,0,0,0,1,0,0,0,1,3,0
163,jl_efe1f6009c414c19,"Principal scientist – computational biology proteomics,10410...",https://www.indeed.com/company/Pfizer-Inc./jobs/Principal-Scientist-Computational-Biology-Proteomic-efe1f6009c414c19?r=1&fccid=5e118f74384e090a,1,0,1,0,1,0,0,0,0,0,1
164,jl_397e757ee9496a63,"Scientist, immunology",https://www.indeed.com/rc/clk?jk=397e757ee9496a63&fccid=25e12295301ccb20,1,0,0,0,1,0,0,0,0,6,0
165,jl_10becf8503b54a86,Electrolyte scientist,https://www.indeed.com/rc/clk?jk=10becf8503b54a86&fccid=509575c6582adb17,1,1,0,0,1,0,0,0,0,5,1
166,jl_48f5b9b2d09f9a08,"Scientist i, core lab",https://www.indeed.com/rc/clk?jk=48f5b9b2d09f9a08&fccid=cc2996d24faa3cbd,1,0,0,0,1,0,1,0,0,0,0
167,jl_5abb8bf27f10d97e,"Scientist ii, screening methods development",https://www.indeed.com/rc/clk?jk=5abb8bf27f10d97e&fccid=1623a0a90bda41f0,1,1,0,0,1,1,1,0,0,3,0
168,jl_e1dc973f1e9c6fde,Ibd program director,https://www.indeed.com/rc/clk?jk=e1dc973f1e9c6fde&fccid=74bdc344f1934b20,1,0,0,1,1,1,0,0,1,0,1
169,jl_a412ce2e42fac419,Nlu scientist,https://www.indeed.com/rc/clk?jk=a412ce2e42fac419&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,0,0
170,jl_aad34d95918a1375,Multimodal machine learning scientist,https://www.indeed.com/rc/clk?jk=aad34d95918a1375&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,3,1
171,jl_d15a36bad3854041,Scientist- bioanalytics characterization,https://www.indeed.com/rc/clk?jk=d15a36bad3854041&fccid=adb55a49f6636f0e,1,0,0,0,1,0,1,0,0,3,0
172,jl_0fbf587bef4e90eb,"Director/senior director, innate immunity cluster, immunolog...",https://www.indeed.com/rc/clk?jk=0fbf587bef4e90eb&fccid=5d3ed74ca4598964,1,0,0,0,1,0,1,0,1,7,1
173,jl_f7807a6ff42fa9cd,"Process engineer, continuous manufacturing process design",https://www.indeed.com/rc/clk?jk=f7807a6ff42fa9cd&fccid=adb55a49f6636f0e,1,0,0,0,1,0,0,0,0,3,0
174,jl_f3692f7634a8bd70,"Director, data scientist",https://www.indeed.com/rc/clk?jk=f3692f7634a8bd70&fccid=477cda8eacc52791,1,0,0,1,0,0,0,0,0,0,0
175,jl_b140520982dd3d77,"Associate sci/sr.sci, enzymology (contract role)",https://www.indeed.com/rc/clk?jk=b140520982dd3d77&fccid=4029560ec46c5d46,1,0,0,0,1,0,0,0,0,4,0
176,jl_acb104e5e58d3cfa,Research fellow,https://www.indeed.com/rc/clk?jk=acb104e5e58d3cfa&fccid=126bc76b4600a831,1,0,0,0,1,0,0,0,0,0,0
177,jl_88f7cf12fa0a26ea,"Chief scientist, marine mammal surveys",https://www.indeed.com/rc/clk?jk=88f7cf12fa0a26ea&fccid=237d84fe7e325546,1,0,0,0,1,0,0,0,0,5,0
178,jl_413557e57c52570c,"Scientist, cancer genetics",https://www.indeed.com/rc/clk?jk=413557e57c52570c&fccid=34b29210c02ce03f,1,0,0,0,1,0,1,0,0,5,1
179,jl_206b81e2c3c8e0a7,"Postdoctoral associate, core plasma transport physics",https://www.indeed.com/rc/clk?jk=206b81e2c3c8e0a7&fccid=71cf745ec1b3aae4,1,0,0,0,1,0,1,0,0,0,0
180,jl_981ea1cca891ad1d,Senior research scientist hematology,https://www.indeed.com/rc/clk?jk=981ea1cca891ad1d&fccid=14b7875e481a1a70,1,0,0,0,1,0,1,0,0,0,1
181,jl_c3e4287a6aa69722,Cancer scientist,https://www.indeed.com/company/Oracle/jobs/Cancer-Scientist-c3e4287a6aa69722?r=1&fccid=cd22d01053af7669,1,0,0,0,1,0,0,0,0,3,1
182,jl_abe32cd7f66050b6,Scientist usp,https://www.indeed.com/rc/clk?jk=abe32cd7f66050b6&fccid=3d5ae7fd4c0a130e,1,0,0,0,1,0,1,0,1,0,0
183,jl_5b3210d196d3e33b,Research specialist,https://www.indeed.com/rc/clk?jk=5b3210d196d3e33b&fccid=3aaabf5c54e51db9,1,0,0,0,1,0,1,0,0,0,0
184,jl_3284e7b7a6060942,"Scientist/sr. scientist, tumor microenvironment",https://www.indeed.com/rc/clk?jk=3284e7b7a6060942&fccid=68bae43e0db79066,1,0,0,0,1,0,0,0,0,3,1
185,jl_866f0611498d20e9,Field application specialist- boston,https://www.indeed.com/company/ProteinSimple/jobs/Field-Application-Specialist-866f0611498d20e9?r=1&fccid=e16d9434611d2b76,1,1,0,0,1,0,1,0,0,5,0
186,jl_c3eb39943a76df84,Electro-optical sensor scientist/engineer,https://www.indeed.com/rc/clk?jk=c3eb39943a76df84&fccid=2f0040aca661ed55,1,0,0,0,1,0,1,0,0,0,1
187,jl_c8c8d305379d71d2,Principal scientist- computational biologist;1040786,https://www.indeed.com/company/Pfizer-Inc./jobs/Principal-Scientist-c8c8d305379d71d2?r=1&fccid=5e118f74384e090a,1,0,1,0,1,1,0,0,0,5,1
188,jl_256cf445cff32ba8,Principle scientist,https://www.indeed.com/company/Pfizer-Inc./jobs/Principle-Scientist-256cf445cff32ba8?r=1&fccid=5e118f74384e090a,1,1,0,0,1,0,1,0,0,6,1
189,jl_d982439ac3fa61db,Scientist – center for immuno-oncology next-gen sequencing,https://www.indeed.com/rc/clk?jk=d982439ac3fa61db&fccid=31a15643b156b0a5,1,0,0,0,1,0,1,0,0,3,0
190,jl_a847d9e349564130,"Data scientist - healthcare, hacking coding skills",https://www.indeed.com/rc/clk?jk=a847d9e349564130&fccid=e4fba35e1090d474,1,0,1,1,1,1,0,1,0,2,1
191,jl_826471111e7b2c8d,"Scientist, biologics and protein engineering",https://www.indeed.com/rc/clk?jk=826471111e7b2c8d&fccid=adb55a49f6636f0e,1,0,0,0,1,0,1,0,0,0,0
192,jl_b62e6f9dcedefd52,"Senior scientist, ocular biology discovery research",https://www.indeed.com/rc/clk?jk=b62e6f9dcedefd52&fccid=f4b6e6913175abeb,1,1,0,0,1,0,0,0,0,0,0
193,jl_08a6c1709bf1a02b,Senior scientist microbiome research;1040517,https://www.indeed.com/company/Pfizer-Inc./jobs/Senior-Scientist-Microbiome-Research-08a6c1709bf1a02b?r=1&fccid=5e118f74384e090a,1,1,0,0,1,0,1,0,0,2,0
194,jl_0f5a277f1db295fb,"Principal scientist, method development",https://www.indeed.com/rc/clk?jk=0f5a277f1db295fb&fccid=489dc580f8b554d0,1,1,0,0,1,0,0,0,0,0,1
195,jl_1240e266831b0e8e,Scientist - downstream process development,https://www.indeed.com/rc/clk?jk=1240e266831b0e8e&fccid=cc2996d24faa3cbd,1,0,0,0,1,0,0,0,0,5,0
196,jl_3fba4164650cb89f,"Principal scientist, immunology",https://www.indeed.com/company/Forma-Therapeutics/jobs/Principal-Scientist-3fba4164650cb89f?r=1&fccid=5eb64cb6c9d0fe21,1,0,0,0,1,0,0,0,0,7,1
197,jl_1f291dcc9338594d,"Scientist/investigator: in vivo, glaucoma and regenerative m...",https://www.indeed.com/rc/clk?jk=1f291dcc9338594d&fccid=e3d02f970def32f7,1,0,0,0,1,0,1,0,0,2,0
198,jl_eaf8c9f2ab91b0e9,Bioinformatic analyst,https://www.indeed.com/rc/clk?jk=eaf8c9f2ab91b0e9&fccid=2bea6e00767b9caf,1,0,1,0,1,0,0,0,0,2,0
199,jl_8410cb78751c2c43,Development scientist i,https://www.indeed.com/rc/clk?jk=8410cb78751c2c43&fccid=d012865ce8b0b881,1,0,0,0,1,0,0,0,0,4,0
200,jl_26c0a8079079c2ce,Clinical research associate ii,https://www.indeed.com/rc/clk?jk=26c0a8079079c2ce&fccid=5fef92f16580d9bd,1,0,0,0,1,0,1,0,0,0,0
201,jl_f82abfb1f011f22e,Scientist,https://www.indeed.com/rc/clk?jk=f82abfb1f011f22e&fccid=e00164028573795a,1,1,0,0,1,0,1,0,0,2,0
202,jl_ce064112630ab6e3,"Computational biology, scientist",https://www.indeed.com/rc/clk?jk=ce064112630ab6e3&fccid=f73ceb7ab936a1df,1,0,1,1,0,0,0,1,0,3,0
203,jl_6cc2143244cb3dae,Senior research audiologist,https://www.indeed.com/rc/clk?jk=6cc2143244cb3dae&fccid=42f1e4ca72488e15,1,0,1,0,1,0,1,0,0,5,1
204,jl_33ab36b68cf6db84,Staff scientist -- immunotherapy/advance technology team (at...,https://www.indeed.com/rc/clk?jk=33ab36b68cf6db84&fccid=5507a64404691526,1,0,0,0,1,0,0,0,0,3,0
205,jl_ee39ae71ab74406d,Drug safety/ pv senior scientist,https://www.indeed.com/rc/clk?jk=ee39ae71ab74406d&fccid=25e12295301ccb20,1,0,0,0,1,0,0,0,0,5,1
206,jl_ce3b36ce4622d771,Protein production scientist,https://www.indeed.com/rc/clk?jk=ce3b36ce4622d771&fccid=da33f48dbeb2e889,1,0,0,0,1,0,1,0,0,5,0
207,jl_1288cdf1a948add9,"Senior scientist, analytical development and cmc",https://www.indeed.com/rc/clk?jk=1288cdf1a948add9&fccid=4c6cf88833e4f557,1,0,0,0,1,0,1,0,0,5,0
208,jl_092302dee4d67585,"Data scientist, senior",https://www.indeed.com/rc/clk?jk=092302dee4d67585&fccid=4e041af1d0af1bc8,1,0,1,0,1,1,1,0,0,4,1
209,jl_70df36f5ca083a49,Bioinformatics scientist / analyst,https://www.indeed.com/rc/clk?jk=70df36f5ca083a49&fccid=7f09a54cab3fbb42,1,0,1,0,1,0,0,0,1,0,0
210,jl_a07b381eaada21f2,Research scientist/assistant operations manager,https://www.indeed.com/rc/clk?jk=a07b381eaada21f2&fccid=71cf745ec1b3aae4,1,0,0,0,1,0,0,0,1,0,0
211,jl_fb9dce5942262210,Natural language scientist,https://www.indeed.com/rc/clk?jk=fb9dce5942262210&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,0,0
212,jl_7379050fc325ed77,"Scientist, cancer genomics – biological/clinical interpretat...",https://www.indeed.com/rc/clk?jk=7379050fc325ed77&fccid=6089b239f938d042,1,0,1,0,1,0,0,0,0,0,0
213,jl_73cb2723d093d5ec,Bioinformatics scientist / analyst,https://www.indeed.com/company/Whitehead-Institute-for-Biomedical-Research/jobs/Bioinformatic-Scientist-73cb2723d093d5ec?r=1&fccid=bbb2ca9d99902bbb,1,0,1,0,1,0,0,0,1,0,0
214,jl_34cd4decc3d1c299,"Senior scientist, in vivo electrophysiology",https://www.indeed.com/rc/clk?jk=34cd4decc3d1c299&fccid=25e12295301ccb20,1,0,1,0,1,0,0,0,0,3,1
215,jl_c4257a9476edaa7e,Associate scientist/scientist - immunofluorescence,https://www.indeed.com/rc/clk?jk=c4257a9476edaa7e&fccid=f6ebf41678ac6ffd,1,0,0,0,1,0,1,0,0,0,0
216,jl_051dbf96afe0c684,Medical research systems analyst,https://www.indeed.com/rc/clk?jk=051dbf96afe0c684&fccid=a015205ad138ca75,1,0,0,0,1,0,1,0,0,0,1
217,jl_d0b5b7f634634f51,Postdoctoral research associate,https://www.indeed.com/rc/clk?jk=d0b5b7f634634f51&fccid=a9383e8362da1c50,1,0,0,0,1,0,1,0,1,0,0
218,jl_ad2f1aca9e7c2c9d,Research technician ii,https://www.indeed.com/rc/clk?jk=ad2f1aca9e7c2c9d&fccid=3aaabf5c54e51db9,1,0,0,0,0,0,0,0,0,0,0
219,jl_17f1aa06a0c4d34b,Staff scientist - collections,https://www.indeed.com/rc/clk?jk=17f1aa06a0c4d34b&fccid=a9383e8362da1c50,1,0,0,0,1,0,1,0,0,4,0
220,jl_c2e361dbb71ecbf8,Senior research scientist,https://www.indeed.com/rc/clk?jk=c2e361dbb71ecbf8&fccid=86bf2045f97c7f49,1,0,0,0,1,0,0,0,0,5,1
221,jl_06b803c3f0ea9bef,"Sr. scientist, regenerative medicine",https://www.indeed.com/rc/clk?jk=06b803c3f0ea9bef&fccid=889299755eb998cd,1,0,0,0,1,0,1,0,0,0,0
222,jl_30e157fb71ba8637,Scientist ii (ngs),https://www.indeed.com/company/TotalTalent-Search-Group/jobs/Scientist-30e157fb71ba8637?r=1&fccid=188372ce799e05ec,1,0,1,0,1,0,0,0,0,4,1
223,jl_7fd98a87cf190b3a,Imaging data curator,https://www.indeed.com/rc/clk?jk=7fd98a87cf190b3a&fccid=5507a64404691526,1,0,1,1,1,0,0,0,0,3,1
224,jl_8d8bcc4b94231180,Immunogenicity senior principal scientist,https://www.indeed.com/company/Pfizer-Inc./jobs/Immunogenicity-Senior-Principal-Scientist-8d8bcc4b94231180?r=1&fccid=5e118f74384e090a,1,0,0,0,1,0,0,0,0,0,1
225,jl_6c5f8f457868ac8d,Biomarker researcher,https://www.indeed.com/company/Constellation-Pharmaceuticals/jobs/Biomarker-Researcher-6c5f8f457868ac8d?r=1&fccid=402811509c3321fa,1,0,0,0,0,0,1,0,0,5,1
226,jl_90b9049bd790c8d6,Scientist,https://www.indeed.com/rc/clk?jk=90b9049bd790c8d6&fccid=26d6367cc123e3f2,1,0,0,0,1,0,1,0,0,0,0
227,jl_1c5341f06a933eb2,Bioinformatics scientist,https://www.indeed.com/rc/clk?jk=1c5341f06a933eb2&fccid=ce783271e420d14a,1,1,0,0,0,0,1,0,0,0,1
228,jl_66136e7e9ca1fe71,Data scientist / software engineer,https://www.indeed.com/rc/clk?jk=66136e7e9ca1fe71&fccid=a015205ad138ca75,1,0,1,0,1,1,1,1,0,0,1
229,jl_1ff91744c8e5ab32,"Associate director, clinical sciences and innovation",https://www.indeed.com/rc/clk?jk=1ff91744c8e5ab32&fccid=e3d02f970def32f7,1,0,0,0,1,0,0,0,1,0,1
230,jl_51e6fd504a62dc78,Sr staff data scientist,https://www.indeed.com/rc/clk?jk=51e6fd504a62dc78&fccid=b7fef99688366533,1,0,1,0,1,1,0,0,0,7,1
231,jl_81c5ad491188bbcb,"Senior scientist, translational biomarker discovery",https://www.indeed.com/rc/clk?jk=81c5ad491188bbcb&fccid=c2de31bf70061670,1,0,0,0,1,0,0,0,1,4,1
232,jl_125a5b87d702c81f,"Senior scientist, pharmacology",https://www.indeed.com/rc/clk?jk=125a5b87d702c81f&fccid=2b9dfe1f150e8f21,1,1,0,0,1,0,1,0,0,3,0
233,jl_5aea1585f02740da,"Research scientist - modeling & simulation – waltham, ma",https://www.indeed.com/rc/clk?jk=5aea1585f02740da&fccid=13bdc6eb14329ae4,1,1,0,0,1,0,0,0,0,0,1
234,jl_834e18841034374f,Principal scientist biology,https://www.indeed.com/rc/clk?jk=834e18841034374f&fccid=10fdf117c41a62ba,1,0,0,0,1,0,0,0,0,5,1
235,jl_8ee4a77abd0f7076,"Scientist i, bioassay development, gene therapy",https://www.indeed.com/rc/clk?jk=8ee4a77abd0f7076&fccid=04233dcb6353e8e1,1,0,0,0,1,0,0,0,0,0,0
236,jl_c70cb33067b1f007,Senior life sciences technical consultant,https://www.indeed.com/rc/clk?jk=c70cb33067b1f007&fccid=212af5778aa7175d,1,0,1,0,1,0,0,0,0,5,1
237,jl_5afe0a40e79baab8,Clinical research scientist,https://www.indeed.com/rc/clk?jk=5afe0a40e79baab8&fccid=25e12295301ccb20,1,0,0,0,1,0,0,0,0,3,0
238,jl_543dd69279176122,Scientist i,https://www.indeed.com/company/Palleon-Pharma/jobs/Scientist-543dd69279176122?r=1&fccid=6f5b19a1bf05b0f2,1,0,0,0,1,0,0,0,0,3,0
239,jl_8424422a297608b4,Sr. scientist (chemistry),https://www.indeed.com/rc/clk?jk=8424422a297608b4&fccid=1939a984aaacd7e4,1,0,0,0,1,0,1,0,0,0,1
240,jl_9d22b3897a2804e9,Senior research scientist,https://www.indeed.com/rc/clk?jk=9d22b3897a2804e9&fccid=537cd40d1157d889,1,0,0,0,1,0,1,0,0,0,0
241,jl_e1ff62eac4de641d,"Associate director, translational science",https://www.indeed.com/rc/clk?jk=e1ff62eac4de641d&fccid=c2de31bf70061670,1,0,0,0,1,0,0,0,1,2,1
242,jl_863c82f3a6e6499c,Sr. nlu scientist,https://www.indeed.com/rc/clk?jk=863c82f3a6e6499c&fccid=fe2d21eef233e94a,1,0,1,0,1,1,0,0,0,0,0
243,jl_c27b87e217c370b1,Scientist,"https://www.indeed.com/company/Visterra,-Inc./jobs/Scientist-c27b87e217c370b1?r=1&fccid=6c49d889c140863d",1,0,0,0,1,0,1,0,0,0,0
244,jl_ef2d5c1ab846258e,"Senior scientist cell based assays, 1041417",https://www.indeed.com/company/Pfizer-Inc./jobs/Senior-Scientist-Cell-Based-Assay-ef2d5c1ab846258e?r=1&fccid=5e118f74384e090a,1,1,0,0,1,0,0,0,0,2,0
245,jl_2297c2310db8a379,"Scientist – materials science, pharmaceutical development",https://www.indeed.com/rc/clk?jk=2297c2310db8a379&fccid=1397a5cf997a30fb,1,0,0,0,1,0,0,0,0,6,1
246,jl_6a8c3a1fe942d40b,Biostatistican i,https://www.indeed.com/rc/clk?jk=6a8c3a1fe942d40b&fccid=25e12295301ccb20,1,0,0,0,1,0,0,0,0,5,0
247,jl_27952ac140bbbd06,Head of bioinformatics,https://www.indeed.com/rc/clk?jk=27952ac140bbbd06&fccid=ed30c5e8b2ea269f,1,0,0,1,1,0,0,0,0,5,1
248,jl_03646a271e03048e,Scientist,https://www.indeed.com/rc/clk?jk=03646a271e03048e&fccid=ddf188c30da34688,1,0,0,0,1,0,0,0,0,0,0
249,jl_38f5684d89814092,Senior engineer - structural testing,https://www.indeed.com/rc/clk?jk=38f5684d89814092&fccid=a6088683ff35b4cd,1,1,0,0,1,0,1,0,0,5,1
250,jl_c110f141fea2888f,Senior clinical scientist,https://www.indeed.com/rc/clk?jk=c110f141fea2888f&fccid=bbd44fbadbb83e1c,1,1,0,0,1,0,0,0,1,0,1
251,jl_969fc7ccfae03e45,Crm & customer experience analytics lead,https://www.indeed.com/rc/clk?jk=969fc7ccfae03e45&fccid=7077d7e88049c02a,1,0,0,0,1,0,0,0,0,0,0
252,jl_3dba818f040eb490,Sr. scientist i,https://www.indeed.com/rc/clk?jk=3dba818f040eb490&fccid=cb23a83eee2d62ff,1,0,0,0,1,0,1,0,0,0,0
253,jl_12f9f6c8e1a4e8f2,Bioinformatics analyst i - gastrointestinal oncology,https://www.indeed.com/rc/clk?jk=12f9f6c8e1a4e8f2&fccid=31a15643b156b0a5,1,1,1,0,1,0,1,0,0,0,0
254,jl_97b25fe20ce67086,"Bioverativ - scientist i, protein therapeutics",https://www.indeed.com/rc/clk?jk=97b25fe20ce67086&fccid=04233dcb6353e8e1,1,0,0,0,1,0,0,0,0,0,0
255,jl_df1d624f65f1a068,Dmpk lead,https://www.indeed.com/rc/clk?jk=df1d624f65f1a068&fccid=f4b6e6913175abeb,1,0,0,0,1,0,0,0,1,0,1
256,jl_09fc86b6840a40ea,"Principal scientist, formulations (biologics)",https://www.indeed.com/company/HireMinds/jobs/Principal-Scientist-09fc86b6840a40ea?r=1&fccid=7eeb9e5e65564229,1,0,0,0,1,0,1,0,1,7,1
257,jl_97a90ab695f12337,Senior scientist- computational biologist,https://www.indeed.com/company/Pfizer-Inc./jobs/Senior-Scientist-97a90ab695f12337?r=1&fccid=5e118f74384e090a,1,0,1,0,1,1,0,0,0,2,1
258,jl_6923375fa4611ef9,Sr. scientist,https://www.indeed.com/rc/clk?jk=6923375fa4611ef9&fccid=5d3ed74ca4598964,1,0,0,0,1,0,1,0,0,7,0
259,jl_f5e6050e63495755,Lead data scientist,https://www.indeed.com/rc/clk?jk=f5e6050e63495755&fccid=7077d7e88049c02a,1,0,1,0,1,1,0,0,0,7,1
260,jl_a670556d8e845e25,"Scientist i/ii, analytical development",https://www.indeed.com/rc/clk?jk=a670556d8e845e25&fccid=04233dcb6353e8e1,1,0,0,0,1,0,1,0,0,0,0
261,jl_b9f2b2216a555168,Principal / senior upstream scientist - pnj2015-013 - bos,https://www.indeed.com/rc/clk?jk=b9f2b2216a555168&fccid=84c48614f9156a45,1,0,0,0,1,0,0,0,0,5,1
262,jl_2de451d98d40d08f,Lcms senior scientist – biomedicine design,https://www.indeed.com/company/Pfizer-Inc./jobs/Lcms-Senior-Scientist-Biomedicine-Design-2de451d98d40d08f?r=1&fccid=5e118f74384e090a,1,0,0,0,1,0,1,0,0,0,0
263,jl_643f3e5fe979eaac,Senior scientist (protein engineering),https://www.indeed.com/rc/clk?jk=643f3e5fe979eaac&fccid=57816d632e9408bb,1,0,0,0,1,0,1,0,1,0,0
264,jl_d328638e5718ebed,Sr. scientist - bioanalytical dmpk,https://www.indeed.com/company/Pronutria-Biosciences/jobs/Senior-Scientist-d328638e5718ebed?r=1&fccid=035ee9fa21e8560a,1,0,0,0,1,0,0,0,0,5,0
265,jl_85877b09235dfab3,Senior research scientist,https://www.indeed.com/rc/clk?jk=85877b09235dfab3&fccid=10fdf117c41a62ba,1,0,0,0,1,0,0,0,0,0,0
266,jl_2c5458f35efa6948,Data scientist,https://www.indeed.com/rc/clk?jk=2c5458f35efa6948&fccid=414224f88f955109,1,0,1,0,1,1,0,0,0,0,0
267,jl_9fad691a569ce00a,"Scientist, clinical pharmacology and development",https://www.indeed.com/rc/clk?jk=9fad691a569ce00a&fccid=f36d74b9c9a33f09,1,0,0,0,1,0,0,0,1,5,0
268,jl_e7565f7e6153540d,"Senior scientist / principal scientist, dmpk",https://www.indeed.com/rc/clk?jk=e7565f7e6153540d&fccid=41c6ab0c16e282b7,1,1,0,0,1,0,0,0,0,5,1
269,jl_ee699275ca6bc820,"Senior research scientist / staff scientist, discovery biolo...",https://www.indeed.com/rc/clk?jk=ee699275ca6bc820&fccid=1c6341836830199f,1,0,0,0,1,0,1,0,0,3,0
270,jl_beabd7bf0b5b9e77,"Senior research scientist / staff scientist, discovery biolo...",https://www.indeed.com/rc/clk?jk=beabd7bf0b5b9e77&fccid=6b43aa4f7c6d4564,1,0,0,0,1,0,1,0,0,3,0
271,jl_738e821e2461e436,Computer vision / machine learning algorithm developer,https://www.indeed.com/rc/clk?jk=738e821e2461e436&fccid=a015205ad138ca75,1,0,1,0,1,1,1,0,0,0,0
272,jl_c12d42479c76b035,Bioinformatics scientist job,https://www.indeed.com/rc/clk?jk=c12d42479c76b035&fccid=c38b7d5e0419a6a7,1,0,1,0,1,0,1,0,0,2,1
273,jl_16f6a793da84afa0,Associate,https://www.indeed.com/rc/clk?jk=16f6a793da84afa0&fccid=0213df1b2d6a2c22,1,0,0,0,1,0,1,0,0,0,0
274,jl_4081ee078908251b,Lcms senior scientist;1042278,https://www.indeed.com/company/Pfizer-Inc./jobs/Lcms-Senior-Scientist-4081ee078908251b?r=1&fccid=5e118f74384e090a,1,0,0,0,1,0,1,0,0,0,0
275,jl_0775c714e6f41f6c,Data architect,https://www.indeed.com/rc/clk?jk=0775c714e6f41f6c&fccid=dfc44f3b8c44a6db,1,0,1,0,1,1,0,0,1,0,1
